,name,pos,type,connection,voltage,connection_length
41,LV3.101 Bus 78,"(5.338378378378406, 5.33669291338424)",bus,,lv,
42,LV3.101 Bus 79,"(6.339324324323925, 5.614645669291027)",bus,,lv,
43,LV3.101 Bus 80,"(8.174391891891037, 3.502204724410506)",bus,,lv,
44,LV3.101 Bus 81,"(5.39398648648638, 6.059370078738726)",bus,,lv,
45,LV3.101 Bus 82,"(0.3892567567568102, 3.391023622048581)",bus,,lv,
46,LV3.101 Bus 84,"(0.0, 3.391023622048581)",bus,,lv,
47,LV3.101 Bus 85,"(3.8925675675671143, 5.781417322835889)",bus,,lv,
48,LV3.101 Bus 86,"(0.0, 2.723937007873083)",bus,,lv,
49,LV3.101 Bus 87,"(7.896351351351165, 5.003149606298466)",bus,,lv,
50,LV3.101 Bus 88,"(1.4458108108112913, 5.55905511811204)",bus,,lv,
51,LV3.101 Bus 89,"(5.338378378378406, 3.891338582679218)",bus,,lv,
52,LV3.101 Bus 90,"(1.8350675675681016, 6.448503937007438)",bus,,lv,
53,LV3.101 Bus 91,"(5.338378378378406, 5.781417322835889)",bus,,lv,
54,LV3.101 Bus 92,"(5.338378378378406, 4.669606299212692)",bus,,lv,
55,LV3.101 Bus 93,"(5.338378378378406, 2.8351181102350074)",bus,,lv,
56,LV3.101 Bus 95,"(2.279932432432886, 5.503464566929103)",bus,,lv,
57,LV3.101 Bus 96,"(5.338378378378406, 0.5003149606306365)",bus,,lv,
58,LV3.101 Bus 97,"(1.4458108108112913, 5.781417322835889)",bus,,lv,
59,LV3.101 Bus 98,"(0.6672972972976711, 4.669606299212692)",bus,,lv,
60,LV3.101 Bus 99,"(3.8925675675671143, 5.33669291338424)",bus,,lv,
61,LV3.101 Bus 100,"(0.7229054054056456, 3.6133858267724306)",bus,,lv,
62,LV3.101 Bus 101,"(3.5589189189192663, 6.00377952755974)",bus,,lv,
63,LV3.101 Bus 102,"(6.339324324323925, 6.059370078738726)",bus,,lv,
64,LV3.101 Bus 103,"(1.8350675675681016, 6.226141732283589)",bus,,lv,
65,LV3.101 Bus 104,"(3.8925675675671143, 4.947559055119478)",bus,,lv,
66,LV3.101 Bus 105,"(4.726689189188709, 4.891968503936541)",bus,,lv,
67,LV3.101 Bus 107,"(8.23, 3.224251968503719)",bus,,lv,
68,LV3.101 Bus 109,"(1.390202702702329, 6.00377952755974)",bus,,lv,
69,LV3.101 Bus 110,"(5.338378378378406, 4.113700787403068)",bus,,lv,
70,LV3.101 Bus 111,"(5.338378378378406, 1.7233070866157592)",bus,,lv,
71,LV3.101 Bus 112,"(5.338378378378406, 6.5040944881903755)",bus,,lv,
72,LV3.101 Bus 113,"(5.338378378378406, 1.2785826771680602)",bus,,lv,
73,LV3.101 Bus 114,"(0.6672972972976711, 5.169921259843328)",bus,,lv,
74,LV3.101 Bus 116,"(0.2780405405408609, 3.891338582679218)",bus,,lv,
75,LV3.101 Bus 117,"(0.5004729729727595, 4.391653543305904)",bus,,lv,
76,LV3.101 Bus 118,"(0.2780405405408609, 4.113700787403068)",bus,,lv,
77,LV3.101 Bus 119,"(6.339324324323925, 6.5040944881903755)",bus,,lv,
78,LV3.101 Bus 120,"(5.338378378378406, 6.281732283466526)",bus,,lv,
79,LV3.101 Bus 121,"(3.2252702702704306, 5.781417322835889)",bus,,lv,
80,LV3.101 Bus 122,"(7.562702702702329, 4.780787401574616)",bus,,lv,
81,LV3.101 Bus 123,"(7.729527027026253, 6.226141732283589)",bus,,lv,
82,LV3.101 Bus 124,"(5.338378378378406, 3.1130708661417943)",bus,,lv,
83,LV3.101 Bus 125,"(8.23, 1.834488188977684)",bus,,lv,
84,LV3.101 Bus 127,"(8.23, 4.224881889764992)",bus,,lv,
85,LV3.101 Bus 128,"(6.67297297297276, 2.8351181102350074)",bus,,lv,
86,LV3.101 Bus 129,"(5.338378378378406, 3.3354330708656437)",bus,,lv,
87,LV3.101 Bus 130,"(0.6672972972976711, 4.891968503936541)",bus,,lv,
88,LV3.101 Bus 131,"(5.338378378378406, 3.6133858267724306)",bus,,lv,
89,LV3.101 Bus 132,"(7.729527027026253, 6.5040944881903755)",bus,,lv,
90,LV3.101 Bus 133,"(8.23, 2.2792125984253833)",bus,,lv,
91,LV3.101 Bus 135,"(0.0, 2.946299212600882)",bus,,lv,
92,LV3.101 Bus 136,"(1.390202702702329, 6.226141732283589)",bus,,lv,
93,LV3.101 Bus 3,"(6.339324324323925, 4.336062992126917)",bus,,lv,
94,LV3.101 Bus 4,"(3.670135135135215, 6.281732283466526)",bus,,lv,
95,LV3.101 Bus 5,"(7.729527027026253, 5.948188976376802)",bus,,lv,
96,LV3.101 Bus 6,"(6.67297297297276, 4.058110236220131)",bus,,lv,
97,LV3.101 Bus 7,"(6.67297297297276, 3.3354330708656437)",bus,,lv,
98,LV3.101 Bus 8,"(2.279932432432886, 6.448503937007438)",bus,,lv,
99,LV3.101 Bus 9,"(8.23, 4.002519685041142)",bus,,lv,
100,LV3.101 Bus 10,"(7.562702702702329, 4.224881889764992)",bus,,lv,
101,LV3.101 Bus 11,"(1.056554054054481, 5.33669291338424)",bus,,lv,
102,LV3.101 Bus 12,"(2.279932432432886, 6.226141732283589)",bus,,lv,
103,LV3.101 Bus 14,"(6.339324324323925, 5.33669291338424)",bus,,lv,
104,LV3.101 Bus 15,"(6.67297297297276, 3.83574803149628)",bus,,lv,
105,LV3.101 Bus 16,"(4.504256756756811, 7.06)",bus,,lv,
106,LV3.101 Bus 17,"(6.116891891892025, 2.8907086614179445)",bus,,lv,
107,LV3.101 Bus 18,"(5.950067567567114, 4.058110236220131)",bus,,lv,
108,LV3.101 Bus 20,"(7.729527027026253, 5.225511811022315)",bus,,lv,
109,LV3.101 Bus 21,"(5.338378378378406, 2.0012598425185963)",bus,,lv,
110,LV3.101 Bus 22,"(8.23, 3.7245669291343555)",bus,,lv,
111,LV3.101 Bus 25,"(0.6672972972976711, 5.503464566929103)",bus,,lv,
112,LV3.101 Bus 26,"(8.23, 4.502834645667829)",bus,,lv,
113,LV3.101 Bus 27,"(3.2252702702704306, 5.55905511811204)",bus,,lv,
114,LV3.101 Bus 28,"(7.562702702702329, 4.502834645667829)",bus,,lv,
115,LV3.101 Bus 29,"(0.7785135135136204, 4.113700787403068)",bus,,lv,
116,LV3.101 Bus 30,"(6.67297297297276, 2.6127559055111576)",bus,,lv,
117,LV3.101 Bus 31,"(4.726689189188709, 4.669606299212692)",bus,,lv,
118,LV3.101 Bus 32,"(8.23, 2.501574803149233)",bus,,lv,
119,LV3.101 Bus 33,"(5.338378378378406, 0.7782677165374235)",bus,,lv,
120,LV3.101 Bus 34,"(1.056554054054481, 5.781417322835889)",bus,,lv,
121,LV3.101 Bus 36,"(5.338378378378406, 0.0)",bus,,lv,
122,LV3.101 Bus 37,"(2.279932432432886, 6.00377952755974)",bus,,lv,
123,LV3.101 Bus 38,"(8.23, 2.723937007873083)",bus,,lv,
124,LV3.101 Bus 39,"(8.23, 3.00188976377987)",bus,,lv,
125,LV3.101 Bus 40,"(5.338378378378406, 2.501574803149233)",bus,,lv,
126,LV3.101 Bus 41,"(5.338378378378406, 4.391653543305904)",bus,,lv,
127,LV3.101 Bus 42,"(0.834121621621595, 6.00377952755974)",bus,,lv,
128,LV3.101 Bus 43,"(0.3892567567568102, 3.1686614173247314)",bus,,lv,
129,MV1.101-LV3.101-Trafo,"(4.198412162161962, 6.003779527559739)",trafo,MV1.101 Bus 12,lv,
130,LV3.101 Switch 3,"(3.8925675675671143, 5.447874015748139)",switch,"('LV3.101 Bus 99', 'LV3.101 Bus 1')",lv,
131,LV3.101 Switch 4,"(3.8925675675671143, 5.6702362204739645)",switch,"('LV3.101 Bus 1', 'LV3.101 Bus 85')",lv,
132,LV3.101 Switch 1,"(4.045489864864538, 5.475669291339608)",switch,"('MV1.101 Bus 12', 'MV1.101-LV3.101-Trafo')",lv,
133,LV3.101 Switch 98,"(5.338378378378406, 0.3891338582687117)",switch,"('LV3.101 Bus 96', 'LV3.101 Bus 50')",lv,
134,LV3.101 Switch 99,"(5.338378378378406, 0.1389763779533935)",switch,"('LV3.101 Bus 50', 'LV3.101 Bus 36')",lv,
135,LV3.101 Switch 120,"(6.561756756756317, 3.2242519685037188)",switch,"('LV3.101 Bus 7', 'LV3.101 Bus 61')",lv,
136,LV3.101 Switch 209,"(6.283716216215949, 3.0018897637798694)",switch,"('LV3.101 Bus 61', 'LV3.101 Bus 17')",lv,
137,LV3.101 Switch 210,"(6.561756756756317, 2.974094488188401)",switch,"('LV3.101 Bus 128', 'LV3.101 Bus 61')",lv,
138,LV3.101 Switch 144,"(6.339324324323925, 4.69740157480416)",switch,"('LV3.101 Bus 72', 'LV3.101 Bus 69')",lv,
139,LV3.101 Switch 145,"(6.339324324323925, 4.447244094488841)",switch,"('LV3.101 Bus 3', 'LV3.101 Bus 72')",lv,
140,LV3.101 Switch 165,"(6.339324324323925, 5.197716535432821)",switch,"('LV3.101 Bus 83', 'LV3.101 Bus 14')",lv,
141,LV3.101 Switch 166,"(6.339324324323925, 4.947559055119479)",switch,"('LV3.101 Bus 69', 'LV3.101 Bus 83')",lv,
142,LV3.101 Switch 186,"(2.7526013513516587, 6.754251968503719)",switch,"('LV3.101 Bus 94', 'LV3.101 Bus 16')",lv,
143,LV3.101 Switch 187,"(1.0009459459465067, 6.337322834645514)",switch,"('LV3.101 Bus 47', 'LV3.101 Bus 94')",lv,
144,LV3.101 Switch 228,"(7.729527027026253, 5.837007874014876)",switch,"('LV3.101 Bus 5', 'LV3.101 Bus 115')",lv,
145,LV3.101 Switch 229,"(7.729527027026253, 5.586850393701534)",switch,"('LV3.101 Bus 115', 'LV3.101 Bus 52')",lv,
146,LV3.101 Switch 250,"(0.08341216216245582, 3.5022047244105057)",switch,"('LV3.101 Bus 126', 'LV3.101 Bus 84')",lv,
147,LV3.101 Switch 251,"(0.2780405405408609, 3.5022047244105057)",switch,"('LV3.101 Bus 82', 'LV3.101 Bus 126')",lv,
148,LV3.101 Switch 252,"(0.2224324324328863, 3.7523622047258245)",switch,"('LV3.101 Bus 126', 'LV3.101 Bus 116')",lv,
149,LV3.101 Switch 5,"(3.5867229729732535, 5.892598425197814)",switch,"('LV3.101 Bus 101', 'LV3.101 Bus 2')",lv,
150,LV3.101 Switch 26,"(5.338378378378406, 1.6121259842538345)",switch,"('LV3.101 Bus 13', 'LV3.101 Bus 111')",lv,
151,LV3.101 Switch 27,"(5.338378378378406, 1.3897637795299849)",switch,"('LV3.101 Bus 113', 'LV3.101 Bus 13')",lv,
152,LV3.101 Switch 49,"(1.390202702702329, 6.337322834645514)",switch,"('LV3.101 Bus 24', 'LV3.101 Bus 136')",lv,
153,LV3.101 Switch 50,"(2.94722972972957, 6.754251968503719)",switch,"('LV3.101 Bus 16', 'LV3.101 Bus 24')",lv,
154,LV3.101 Switch 88,"(5.338378378378406, 1.1396062992146665)",switch,"('LV3.101 Bus 44', 'LV3.101 Bus 113')",lv,
155,LV3.101 Switch 89,"(5.338378378378406, 0.8894488188993483)",switch,"('LV3.101 Bus 33', 'LV3.101 Bus 44')",lv,
156,LV3.101 Switch 90,"(6.4505405405398735, 2.223622047246396)",switch,"('LV3.101 Bus 45', 'LV3.101 Bus 58')",lv,
157,LV3.101 Switch 91,"(6.867601351350671, 1.9734645669310775)",switch,"('LV3.101 Bus 62', 'LV3.101 Bus 46')",lv,
158,LV3.101 Switch 92,"(1.0009459459465067, 6.337322834645514)",switch,"('LV3.101 Bus 47', 'LV3.101 Bus 94')",lv,
159,LV3.101 Switch 93,"(0.9175337837840508, 6.114960629921664)",switch,"('LV3.101 Bus 42', 'LV3.101 Bus 47')",lv,
160,LV3.101 Switch 94,"(6.311520270269937, 5.725826771652952)",switch,"('LV3.101 Bus 79', 'LV3.101 Bus 48')",lv,
161,LV3.101 Switch 95,"(6.311520270269937, 5.948188976376802)",switch,"('LV3.101 Bus 48', 'LV3.101 Bus 102')",lv,
162,LV3.101 Switch 96,"(6.67297297297276, 3.474409448819037)",switch,"('LV3.101 Bus 49', 'LV3.101 Bus 7')",lv,
163,LV3.101 Switch 97,"(6.67297297297276, 3.7245669291343555)",switch,"('LV3.101 Bus 15', 'LV3.101 Bus 49')",lv,
164,LV3.101 Switch 100,"(0.3892567567568102, 3.057480314962807)",switch,"('LV3.101 Bus 51', 'LV3.101 Bus 43')",lv,
165,LV3.101 Switch 101,"(7.729527027026253, 5.336692913386215)",switch,"('LV3.101 Bus 52', 'LV3.101 Bus 20')",lv,
166,LV3.101 Switch 102,"(7.729527027026253, 5.586850393701534)",switch,"('LV3.101 Bus 115', 'LV3.101 Bus 52')",lv,
167,LV3.101 Switch 103,"(3.8925675675671143, 5.058740157481402)",switch,"('LV3.101 Bus 104', 'LV3.101 Bus 53')",lv,
168,LV3.101 Switch 104,"(3.8925675675671143, 5.253307086613784)",switch,"('LV3.101 Bus 53', 'LV3.101 Bus 99')",lv,
169,LV3.101 Switch 105,"(4.893513513513126, 4.9753543307089725)",switch,"('LV3.101 Bus 54', 'LV3.101 Bus 105')",lv,
170,LV3.101 Switch 107,"(5.199358108107974, 5.197716535432821)",switch,"('LV3.101 Bus 54', 'LV3.101 Bus 78')",lv,
171,LV3.101 Switch 135,"(5.199358108107974, 4.9753543307089725)",switch,"('LV3.101 Bus 65', 'LV3.101 Bus 54')",lv,
172,LV3.101 Switch 108,"(7.590506756756317, 3.863543307087749)",switch,"('LV3.101 Bus 55', 'LV3.101 Bus 73')",lv,
173,LV3.101 Switch 109,"(7.562702702702329, 4.113700787403067)",switch,"('LV3.101 Bus 10', 'LV3.101 Bus 55')",lv,
174,LV3.101 Switch 110,"(2.279932432432886, 5.892598425197814)",switch,"('LV3.101 Bus 37', 'LV3.101 Bus 56')",lv,
175,LV3.101 Switch 111,"(2.279932432432886, 5.642440944882496)",switch,"('LV3.101 Bus 56', 'LV3.101 Bus 95')",lv,
176,LV3.101 Switch 112,"(6.339324324323925, 6.170551181102626)",switch,"('LV3.101 Bus 102', 'LV3.101 Bus 57')",lv,
177,LV3.101 Switch 113,"(6.339324324323925, 6.39291338582845)",switch,"('LV3.101 Bus 57', 'LV3.101 Bus 119')",lv,
178,LV3.101 Switch 114,"(6.4505405405398735, 2.223622047246396)",switch,"('LV3.101 Bus 45', 'LV3.101 Bus 58')",lv,
179,LV3.101 Switch 115,"(6.561756756756317, 2.4737795275597394)",switch,"('LV3.101 Bus 58', 'LV3.101 Bus 30')",lv,
180,LV3.101 Switch 116,"(5.338378378378406, 5.6702362204739645)",switch,"('LV3.101 Bus 59', 'LV3.101 Bus 91')",lv,
181,LV3.101 Switch 117,"(5.338378378378406, 5.447874015748139)",switch,"('LV3.101 Bus 78', 'LV3.101 Bus 59')",lv,
182,LV3.101 Switch 118,"(0.0, 3.2798425196866563)",switch,"('LV3.101 Bus 84', 'LV3.101 Bus 60')",lv,
183,LV3.101 Switch 119,"(0.0, 3.057480314962807)",switch,"('LV3.101 Bus 60', 'LV3.101 Bus 135')",lv,
184,LV3.101 Switch 123,"(6.867601351350671, 1.9734645669310775)",switch,"('LV3.101 Bus 62', 'LV3.101 Bus 46')",lv,
185,LV3.101 Switch 124,"(6.867601351350671, 2.2514173228358896)",switch,"('LV3.101 Bus 71', 'LV3.101 Bus 62')",lv,
186,LV3.101 Switch 125,"(3.6423310810812284, 6.754251968503719)",switch,"('LV3.101 Bus 16', 'LV3.101 Bus 63')",lv,
187,LV3.101 Switch 126,"(0.7229054054056456, 3.7523622047258245)",switch,"('LV3.101 Bus 64', 'LV3.101 Bus 100')",lv,
188,LV3.101 Switch 127,"(0.7507094594596331, 4.002519685041143)",switch,"('LV3.101 Bus 29', 'LV3.101 Bus 64')",lv,
189,LV3.101 Switch 128,"(5.338378378378406, 4.780787401574616)",switch,"('LV3.101 Bus 92', 'LV3.101 Bus 65')",lv,
190,LV3.101 Switch 129,"(5.199358108107974, 4.9753543307089725)",switch,"('LV3.101 Bus 65', 'LV3.101 Bus 54')",lv,
191,LV3.101 Switch 136,"(8.23, 4.641811023621223)",switch,"('LV3.101 Bus 68', 'LV3.101 Bus 26')",lv,
192,LV3.101 Switch 137,"(8.063175675675582, 4.891968503936541)",switch,"('LV3.101 Bus 87', 'LV3.101 Bus 68')",lv,
193,LV3.101 Switch 138,"(6.339324324323925, 4.947559055119479)",switch,"('LV3.101 Bus 69', 'LV3.101 Bus 83')",lv,
194,LV3.101 Switch 139,"(6.339324324323925, 4.69740157480416)",switch,"('LV3.101 Bus 72', 'LV3.101 Bus 69')",lv,
195,LV3.101 Switch 140,"(5.338378378378406, 2.390393700787308)",switch,"('LV3.101 Bus 70', 'LV3.101 Bus 40')",lv,
196,LV3.101 Switch 141,"(5.338378378378406, 2.14023622047199)",switch,"('LV3.101 Bus 21', 'LV3.101 Bus 70')",lv,
197,LV3.101 Switch 142,"(6.867601351350671, 2.2514173228358896)",switch,"('LV3.101 Bus 71', 'LV3.101 Bus 62')",lv,
198,LV3.101 Switch 143,"(6.756385135134721, 2.501574803149233)",switch,"('LV3.101 Bus 30', 'LV3.101 Bus 71')",lv,
199,LV3.101 Switch 146,"(7.590506756756317, 3.863543307087749)",switch,"('LV3.101 Bus 55', 'LV3.101 Bus 73')",lv,
200,LV3.101 Switch 147,"(8.23, 2.168031496063459)",switch,"('LV3.101 Bus 133', 'LV3.101 Bus 74')",lv,
201,LV3.101 Switch 148,"(8.23, 1.945669291339609)",switch,"('LV3.101 Bus 74', 'LV3.101 Bus 125')",lv,
202,LV3.101 Switch 149,"(0.7507094594596331, 5.892598425197814)",switch,"('LV3.101 Bus 75', 'LV3.101 Bus 42')",lv,
203,LV3.101 Switch 150,"(0.6672972972976711, 5.642440944882496)",switch,"('LV3.101 Bus 25', 'LV3.101 Bus 75')",lv,
204,LV3.101 Switch 151,"(1.056554054054481, 5.6702362204739645)",switch,"('LV3.101 Bus 34', 'LV3.101 Bus 76')",lv,
205,LV3.101 Switch 152,"(1.056554054054481, 5.447874015748139)",switch,"('LV3.101 Bus 76', 'LV3.101 Bus 11')",lv,
206,LV3.101 Switch 154,"(3.670135135135215, 6.39291338582845)",switch,"('LV3.101 Bus 77', 'LV3.101 Bus 4')",lv,
207,LV3.101 Switch 33,"(4.0871959459460125, 6.782047244095187)",switch,"('LV3.101 Bus 16', 'LV3.101 Bus 77')",lv,
208,LV3.101 Switch 155,"(5.338378378378406, 5.447874015748139)",switch,"('LV3.101 Bus 78', 'LV3.101 Bus 59')",lv,
209,LV3.101 Switch 156,"(5.199358108107974, 5.197716535432821)",switch,"('LV3.101 Bus 54', 'LV3.101 Bus 78')",lv,
210,LV3.101 Switch 157,"(6.311520270269937, 5.725826771652952)",switch,"('LV3.101 Bus 79', 'LV3.101 Bus 48')",lv,
211,LV3.101 Switch 158,"(6.339324324323925, 5.475669291337633)",switch,"('LV3.101 Bus 14', 'LV3.101 Bus 79')",lv,
212,LV3.101 Switch 159,"(8.202195945945519, 3.613385826772431)",switch,"('LV3.101 Bus 22', 'LV3.101 Bus 80')",lv,
213,LV3.101 Switch 160,"(8.202195945945519, 3.3632283464571127)",switch,"('LV3.101 Bus 80', 'LV3.101 Bus 107')",lv,
214,LV3.101 Switch 161,"(5.366182432432392, 6.170551181102626)",switch,"('LV3.101 Bus 81', 'LV3.101 Bus 120')",lv,
215,LV3.101 Switch 162,"(5.366182432432392, 5.920393700787308)",switch,"('LV3.101 Bus 91', 'LV3.101 Bus 81')",lv,
216,LV3.101 Switch 163,"(0.2780405405408609, 3.5022047244105057)",switch,"('LV3.101 Bus 82', 'LV3.101 Bus 126')",lv,
217,LV3.101 Switch 164,"(0.3892567567568102, 3.2798425196866563)",switch,"('LV3.101 Bus 43', 'LV3.101 Bus 82')",lv,
218,LV3.101 Switch 167,"(0.08341216216245582, 3.5022047244105057)",switch,"('LV3.101 Bus 126', 'LV3.101 Bus 84')",lv,
219,LV3.101 Switch 168,"(0.0, 3.2798425196866563)",switch,"('LV3.101 Bus 84', 'LV3.101 Bus 60')",lv,
220,LV3.101 Switch 169,"(3.8925675675671143, 5.6702362204739645)",switch,"('LV3.101 Bus 1', 'LV3.101 Bus 85')",lv,
221,LV3.101 Switch 170,"(3.7257432432431905, 5.892598425197814)",switch,"('LV3.101 Bus 85', 'LV3.101 Bus 101')",lv,
222,LV3.101 Switch 171,"(0.0, 2.8351181102369827)",switch,"('LV3.101 Bus 135', 'LV3.101 Bus 86')",lv,
223,LV3.101 Switch 172,"(7.812939189188709, 5.114330708660391)",switch,"('LV3.101 Bus 20', 'LV3.101 Bus 87')",lv,
224,LV3.101 Switch 174,"(8.063175675675582, 4.891968503936541)",switch,"('LV3.101 Bus 87', 'LV3.101 Bus 68')",lv,
225,LV3.101 Switch 173,"(7.729527027026747, 4.891968503936541)",switch,"('LV3.101 Bus 87', 'LV3.101 Bus 122')",lv,
226,LV3.101 Switch 175,"(1.4458108108112913, 5.6702362204739645)",switch,"('LV3.101 Bus 97', 'LV3.101 Bus 88')",lv,
227,LV3.101 Switch 176,"(5.338378378378406, 4.002519685041143)",switch,"('LV3.101 Bus 89', 'LV3.101 Bus 110')",lv,
228,LV3.101 Switch 177,"(5.338378378378406, 3.7523622047258245)",switch,"('LV3.101 Bus 131', 'LV3.101 Bus 89')",lv,
229,LV3.101 Switch 178,"(3.1696621621624566, 6.754251968503719)",switch,"('LV3.101 Bus 16', 'LV3.101 Bus 90')",lv,
230,LV3.101 Switch 179,"(1.8350675675681016, 6.337322834645514)",switch,"('LV3.101 Bus 90', 'LV3.101 Bus 103')",lv,
231,LV3.101 Switch 180,"(5.338378378378406, 5.6702362204739645)",switch,"('LV3.101 Bus 59', 'LV3.101 Bus 91')",lv,
232,LV3.101 Switch 181,"(5.366182432432392, 5.920393700787308)",switch,"('LV3.101 Bus 91', 'LV3.101 Bus 81')",lv,
233,LV3.101 Switch 182,"(5.338378378378406, 4.780787401574616)",switch,"('LV3.101 Bus 92', 'LV3.101 Bus 65')",lv,
234,LV3.101 Switch 183,"(5.338378378378406, 4.5306299212592975)",switch,"('LV3.101 Bus 41', 'LV3.101 Bus 92')",lv,
235,LV3.101 Switch 184,"(5.338378378378406, 2.974094488188401)",switch,"('LV3.101 Bus 93', 'LV3.101 Bus 124')",lv,
236,LV3.101 Switch 185,"(5.338378378378406, 2.6683464566921202)",switch,"('LV3.101 Bus 40', 'LV3.101 Bus 93')",lv,
237,LV3.101 Switch 188,"(2.279932432432886, 5.642440944882496)",switch,"('LV3.101 Bus 56', 'LV3.101 Bus 95')",lv,
238,LV3.101 Switch 189,"(5.338378378378406, 0.63929133858403)",switch,"('LV3.101 Bus 33', 'LV3.101 Bus 96')",lv,
239,LV3.101 Switch 190,"(5.338378378378406, 0.3891338582687117)",switch,"('LV3.101 Bus 96', 'LV3.101 Bus 50')",lv,
240,LV3.101 Switch 191,"(1.4458108108112913, 5.6702362204739645)",switch,"('LV3.101 Bus 97', 'LV3.101 Bus 88')",lv,
241,LV3.101 Switch 192,"(1.4180067567568102, 5.892598425197814)",switch,"('LV3.101 Bus 109', 'LV3.101 Bus 97')",lv,
242,LV3.101 Switch 193,"(0.5838851351352152, 4.5306299212592975)",switch,"('LV3.101 Bus 117', 'LV3.101 Bus 98')",lv,
243,LV3.101 Switch 194,"(0.6672972972976711, 4.780787401574616)",switch,"('LV3.101 Bus 98', 'LV3.101 Bus 130')",lv,
244,LV3.101 Switch 195,"(3.8925675675671143, 5.447874015748139)",switch,"('LV3.101 Bus 99', 'LV3.101 Bus 1')",lv,
245,LV3.101 Switch 196,"(3.8925675675671143, 5.253307086613784)",switch,"('LV3.101 Bus 53', 'LV3.101 Bus 99')",lv,
246,LV3.101 Switch 197,"(0.7229054054056456, 3.7523622047258245)",switch,"('LV3.101 Bus 64', 'LV3.101 Bus 100')",lv,
247,LV3.101 Switch 198,"(3.5867229729732535, 5.892598425197814)",switch,"('LV3.101 Bus 101', 'LV3.101 Bus 2')",lv,
248,LV3.101 Switch 199,"(3.6145270270272407, 6.142755905513132)",switch,"('LV3.101 Bus 4', 'LV3.101 Bus 101')",lv,
249,LV3.101 Switch 200,"(3.392094594594848, 5.892598425197814)",switch,"('LV3.101 Bus 101', 'LV3.101 Bus 121')",lv,
