,name,pos,type,connection,voltage,connection_length
58,LV5.201 Bus 90,"(3.5605633802816765, 2.2799565217387183)",bus,,lv,
59,LV5.201 Bus 51,"(1.1126760563382092, 5.838913043475856)",bus,,lv,
60,LV5.201 Bus 22,"(2.5591549295769918, 3.614565217391132)",bus,,lv,
61,LV5.201 Bus 24,"(2.6704225352115043, 0.6116956521741879)",bus,,lv,
62,LV5.201 Bus 34,"(1.3908450704230086, 5.394043478259701)",bus,,lv,
63,LV5.201 Bus 104,"(2.2809859154931806, 2.8360434782628623)",bus,,lv,
64,LV5.201 Bus 54,"(1.3908450704230086, 4.949173913043547)",bus,,lv,
65,LV5.201 Bus 38,"(3.504929577464914, 3.447739130433099)",bus,,lv,
66,LV5.201 Bus 69,"(2.6147887323937535, 1.0565652173903421)",bus,,lv,
67,LV5.201 Bus 14,"(3.89436619718225, 5.89452173912985)",bus,,lv,
68,LV5.201 Bus 17,"(1.3908450704230086, 3.8369999999992093)",bus,,lv,
69,LV5.201 Bus 63,"(3.5605633802816765, 3.2253043478250216)",bus,,lv,
70,LV5.201 Bus 97,"(1.335211267605258, 5.171608695651624)",bus,,lv,
71,LV5.201 Bus 65,"(0.8901408450701721, 2.1687391304346795)",bus,,lv,
72,LV5.201 Bus 37,"(0.8901408450701721, 2.5580000000007903)",bus,,lv,
73,LV5.201 Bus 6,"(2.2809859154931806, 2.613608695650834)",bus,,lv,
74,LV5.201 Bus 103,"(0.6676056338031231, 4.726739130435469)",bus,,lv,
75,LV5.201 Bus 84,"(2.5591549295769918, 5.838913043475856)",bus,,lv,
76,LV5.201 Bus 47,"(0.0, 5.616478260867778)",bus,,lv,
77,LV5.201 Bus 48,"(0.6676056338031231, 4.949173913043547)",bus,,lv,
78,LV5.201 Bus 67,"(1.2795774647884959, 2.5580000000007903)",bus,,lv,
79,LV5.201 Bus 77,"(0.8901408450701721, 2.780434782608867)",bus,,lv,
80,LV5.201 Bus 96,"(0.8901408450701721, 3.8369999999992093)",bus,,lv,
81,LV5.201 Bus 52,"(2.5035211267602295, 3.447739130433099)",bus,,lv,
82,LV5.201 Bus 99,"(0.5563380281695987, 1.445826086956453)",bus,,lv,
83,LV5.201 Bus 28,"(2.5591549295769918, 3.8369999999992093)",bus,,lv,
84,LV5.201 Bus 58,"(3.504929577464914, 5.227217391301668)",bus,,lv,
85,LV5.201 Bus 88,"(2.6704225352115043, 0.2224347826080772)",bus,,lv,
86,LV5.201 Bus 53,"(0.6676056338031231, 5.338434782609657)",bus,,lv,
87,LV5.201 Bus 92,"(3.504929577464914, 2.0575217391306406)",bus,,lv,
88,LV5.201 Bus 74,"(1.0570422535214468, 5.616478260867778)",bus,,lv,
89,LV5.201 Bus 55,"(0.5563380281695987, 1.8906956521726073)",bus,,lv,
90,LV5.201 Bus 3,"(0.5563380281695987, 2.3355652173927126)",bus,,lv,
91,LV5.201 Bus 60,"(2.2809859154931806, 1.167782608698332)",bus,,lv,
92,LV5.201 Bus 91,"(0.5563380281695987, 2.5580000000007903)",bus,,lv,
93,LV5.201 Bus 2,"(2.837323943661791, 2.2799565217387183)",bus,,lv,
94,LV5.201 Bus 80,"(1.3908450704230086, 3.33652173912906)",bus,,lv,
95,LV5.201 Bus 9,"(2.5035211267602295, 4.837956521739509)",bus,,lv,
96,LV5.201 Bus 39,"(3.95, 5.672086956521773)",bus,,lv,
97,LV5.201 Bus 46,"(2.837323943661791, 2.4467826086967515)",bus,,lv,
98,LV5.201 Bus 89,"(0.5563380281695987, 1.0009565217402985)",bus,,lv,
99,LV5.201 Bus 73,"(2.058450704225143, 6.395)",bus,,lv,
100,LV5.201 Bus 83,"(3.504929577464914, 3.8369999999992093)",bus,,lv,
101,LV5.201 Bus 12,"(2.2809859154931806, 1.3346086956524144)",bus,,lv,
102,LV5.201 Bus 68,"(3.504929577464914, 4.003826086957243)",bus,,lv,
103,LV5.201 Bus 106,"(2.5035211267602295, 4.448695652173397)",bus,,lv,
104,LV5.201 Bus 107,"(2.2809859154931806, 1.946304347826602)",bus,,lv,
105,LV5.201 Bus 108,"(0.0, 5.394043478259701)",bus,,lv,
106,LV5.201 Bus 109,"(0.0, 5.171608695651624)",bus,,lv,
107,LV5.201 Bus 110,"(0.0, 4.949173913043547)",bus,,lv,
108,LV5.201 Bus 111,"(1.8915492957748568, 5.838913043475856)",bus,,lv,
109,LV5.201 Bus 112,"(0.0, 4.671130434781475)",bus,,lv,
110,LV5.201 Bus 113,"(0.0, 4.504304347827393)",bus,,lv,
111,LV5.201 Line 101,,line,"('LV5.201 Bus 50', 'LV5.201 Bus 33')",lv,0.0153312
112,LV5.201 Line 99,,line,"('LV5.201 Bus 57', 'LV5.201 Bus 9')",lv,0.0157523
113,LV5.201 Line 79,,line,"('LV5.201 Bus 72', 'LV5.201 Bus 2')",lv,0.0338129
114,LV5.201 Line 72,,line,"('LV5.201 Bus 98', 'LV5.201 Bus 64')",lv,0.00189914
115,LV5.201 Line 78,,line,"('LV5.201 Bus 29', 'LV5.201 Bus 99')",lv,0.00156586
116,LV5.201 Line 9,,line,"('LV5.201 Bus 7', 'LV5.201 Bus 4')",lv,0.00439896
117,LV5.201 Line 45,,line,"('LV5.201 Bus 37', 'LV5.201 Bus 36')",lv,0.00223482
118,LV5.201 Line 74,,line,"('LV5.201 Bus 94', 'LV5.201 Bus 88')",lv,0.00421724
119,LV5.201 Line 19,,line,"('LV5.201 Bus 32', 'LV5.201 Bus 16')",lv,0.0115943
120,LV5.201 Line 10,,line,"('LV5.201 Bus 63', 'LV5.201 Bus 85')",lv,0.0344866
121,LV5.201 Line 64,,line,"('LV5.201 Bus 27', 'LV5.201 Bus 54')",lv,0.00314803
122,LV5.201 Line 8,,line,"('LV5.201 Bus 70', 'LV5.201 Bus 72')",lv,0.0228449
123,LV5.201 Line 103,,line,"('LV5.201 Bus 33', 'LV5.201 Bus 32')",lv,0.011354
124,LV5.201 Line 88,,line,"('LV5.201 Bus 76', 'LV5.201 Bus 104')",lv,0.0185855
125,LV5.201 Line 26,,line,"('LV5.201 Bus 51', 'LV5.201 Bus 73')",lv,0.098
126,LV5.201 Line 61,,line,"('LV5.201 Bus 97', 'LV5.201 Bus 34')",lv,0.014766
127,LV5.201 Line 53,,line,"('LV5.201 Bus 77', 'LV5.201 Bus 37')",lv,0.0337731
128,LV5.201 Line 52,,line,"('LV5.201 Bus 107', 'LV5.201 Bus 10')",lv,0.00980013
129,LV5.201 Line 21,,line,"('LV5.201 Bus 8', 'LV5.201 Bus 81')",lv,0.00282037
130,LV5.201 Line 7,,line,"('LV5.201 Bus 4', 'LV5.201 Bus 70')",lv,0.0333523
131,LV5.201 Line 71,,line,"('LV5.201 Bus 23', 'LV5.201 Bus 98')",lv,0.00648856
132,LV5.201 Line 44,,line,"('LV5.201 Bus 55', 'LV5.201 Bus 15')",lv,0.00743191
133,LV5.201 Line 51,,line,"('LV5.201 Bus 44', 'LV5.201 Bus 23')",lv,0.0182324
134,LV5.201 Line 48,,line,"('LV5.201 Bus 19', 'LV5.201 Bus 61')",lv,0.0118531
135,LV5.201 Line 89,,line,"('LV5.201 Bus 104', 'LV5.201 Bus 6')",lv,0.0111411
136,LV5.201 Line 39,,line,"('LV5.201 Bus 30', 'LV5.201 Bus 73')",lv,0.09
137,LV5.201 Line 105,,line,"('LV5.201 Bus 16', 'LV5.201 Bus 84')",lv,0.00721947
138,LV5.201 Line 85,,line,"('LV5.201 Bus 88', 'LV5.201 Bus 100')",lv,0.00737032
139,LV5.201 Line 31,,line,"('LV5.201 Bus 71', 'LV5.201 Bus 49')",lv,0.00626899
140,LV5.201 Line 2,,line,"('LV5.201 Bus 24', 'LV5.201 Bus 102')",lv,0.00995493
141,LV5.201 Line 81,,line,"('LV5.201 Bus 25', 'LV5.201 Bus 55')",lv,0.0100396
142,LV5.201 Line 96,,line,"('LV5.201 Bus 100', 'LV5.201 Bus 24')",lv,0.0010841
143,LV5.201 Line 35,,line,"('LV5.201 Bus 90', 'LV5.201 Bus 92')",lv,0.0150703
144,LV5.201 Line 42,,line,"('LV5.201 Bus 103', 'LV5.201 Bus 48')",lv,0.00357726
145,LV5.201 Line 4,,line,"('LV5.201 Bus 14', 'LV5.201 Bus 39')",lv,0.0141339
146,LV5.201 Line 80,,line,"('LV5.201 Bus 99', 'LV5.201 Bus 25')",lv,0.0101988
147,LV5.201 Line 40,,line,"('LV5.201 Bus 53', 'LV5.201 Bus 74')",lv,0.036
148,LV5.201 Line 13,,line,"('LV5.201 Bus 69', 'LV5.201 Bus 7')",lv,0.00987733
149,LV5.201 Line 18,,line,"('LV5.201 Bus 73', 'LV5.201 Bus 1')",lv,0.0139169
150,LV5.201 Line 24,,line,"('LV5.201 Bus 83', 'LV5.201 Bus 56')",lv,0.0102233
151,LV5.201 Line 56,,line,"('LV5.201 Bus 74', 'LV5.201 Bus 35')",lv,0.039
152,LV5.201 Line 67,,line,"('LV5.201 Bus 46', 'LV5.201 Bus 79')",lv,0.0179092
153,LV5.201 Line 59,,line,"('LV5.201 Bus 54', 'LV5.201 Bus 97')",lv,0.00160952
154,LV5.201 Line 65,,line,"('LV5.201 Bus 96', 'LV5.201 Bus 19')",lv,0.019
155,LV5.201 Line 49,,line,"('LV5.201 Bus 13', 'LV5.201 Bus 62')",lv,0.018118
156,LV5.201 Line 20,,line,"('LV5.201 Bus 87', 'LV5.201 Bus 8')",lv,0.0182765
157,LV5.201 Line 98,,line,"('LV5.201 Bus 26', 'LV5.201 Bus 75')",lv,0.0144283
158,LV5.201 Line 43,,line,"('LV5.201 Bus 49', 'LV5.201 Bus 106')",lv,0.00839819
159,LV5.201 Line 62,,line,"('LV5.201 Bus 95', 'LV5.201 Bus 27')",lv,0.00124645
160,LV5.201 Line 86,,line,"('LV5.201 Bus 22', 'LV5.201 Bus 28')",lv,0.0190003
161,LV5.201 Line 63,,line,"('LV5.201 Bus 10', 'LV5.201 Bus 86')",lv,0.0149947
162,LV5.201 Line 97,,line,"('LV5.201 Bus 106', 'LV5.201 Bus 57')",lv,0.0032723
163,LV5.201 Line 76,,line,"('LV5.201 Bus 15', 'LV5.201 Bus 3')",lv,0.00185168
164,LV5.201 Line 15,,line,"('LV5.201 Bus 72', 'LV5.201 Bus 45')",lv,0.027677
165,LV5.201 Line 34,,line,"('LV5.201 Bus 59', 'LV5.201 Bus 90')",lv,0.0199334
166,LV5.201 Line 102,,line,"('LV5.201 Bus 76', 'LV5.201 Bus 105')",lv,0.0251089
167,LV5.201 Line 57,,line,"('LV5.201 Bus 74', 'LV5.201 Bus 51')",lv,0.0219657
168,LV5.201 Line 94,,line,"('LV5.201 Bus 12', 'LV5.201 Bus 60')",lv,0.00182131
169,LV5.201 Line 106,,line,"('LV5.201 Bus 84', 'LV5.201 Bus 73')",lv,0.0131451
170,LV5.201 Line 69,,line,"('LV5.201 Bus 80', 'LV5.201 Bus 18')",lv,0.0017759
171,LV5.201 Line 55,,line,"('LV5.201 Bus 79', 'LV5.201 Bus 21')",lv,0.0259846
172,LV5.201 Line 12,,line,"('LV5.201 Bus 102', 'LV5.201 Bus 69')",lv,0.00473835
173,LV5.201 Line 83,,line,"('LV5.201 Bus 52', 'LV5.201 Bus 22')",lv,0.00510961
174,LV5.201 Line 82,,line,"('LV5.201 Bus 11', 'LV5.201 Bus 107')",lv,0.00544392
175,LV5.201 Line 38,,line,"('LV5.201 Bus 101', 'LV5.201 Bus 20')",lv,0.00992653
176,LV5.201 Line 84,,line,"('LV5.201 Bus 38', 'LV5.201 Bus 63')",lv,0.0489789
177,LV5.201 Line 17,,line,"('LV5.201 Bus 42', 'LV5.201 Bus 87')",lv,0.00286133
178,LV5.201 Line 95,,line,"('LV5.201 Bus 21', 'LV5.201 Bus 76')",lv,0.0281251
179,LV5.201 Line 28,,line,"('LV5.201 Bus 47', 'LV5.201 Bus 30')",lv,0.0377768
180,LV5.201 Line 70,,line,"('LV5.201 Bus 64', 'LV5.201 Bus 96')",lv,0.00263875
181,LV5.201 Line 91,,line,"('LV5.201 Bus 2', 'LV5.201 Bus 46')",lv,0.0220129
182,LV5.201 Line 14,,line,"('LV5.201 Bus 89', 'LV5.201 Bus 29')",lv,0.045296
183,LV5.201 Line 90,,line,"('LV5.201 Bus 6', 'LV5.201 Bus 93')",lv,0.00167204
184,LV5.201 Line 6,,line,"('LV5.201 Bus 75', 'LV5.201 Bus 58')",lv,0.0050064
185,LV5.201 Line 104,,line,"('LV5.201 Bus 105', 'LV5.201 Bus 52')",lv,0.00221503
186,LV5.201 Line 16,,line,"('LV5.201 Bus 58', 'LV5.201 Bus 42')",lv,0.0164234
187,LV5.201 Line 23,,line,"('LV5.201 Bus 5', 'LV5.201 Bus 68')",lv,0.00488535
188,LV5.201 Line 29,,line,"('LV5.201 Bus 85', 'LV5.201 Bus 82')",lv,0.0204277
189,LV5.201 Line 27,,line,"('LV5.201 Bus 68', 'LV5.201 Bus 83')",lv,0.0161277
190,LV5.201 Line 41,,line,"('LV5.201 Bus 31', 'LV5.201 Bus 53')",lv,0.00828244
191,LV5.201 Line 25,,line,"('LV5.201 Bus 56', 'LV5.201 Bus 38')",lv,0.0124821
192,LV5.201 Line 100,,line,"('LV5.201 Bus 9', 'LV5.201 Bus 50')",lv,0.0129061
193,LV5.201 Line 30,,line,"('LV5.201 Bus 48', 'LV5.201 Bus 31')",lv,0.00820054
194,LV5.201 Line 22,,line,"('LV5.201 Bus 81', 'LV5.201 Bus 5')",lv,0.0102382
195,LV5.201 Line 32,,line,"('LV5.201 Bus 82', 'LV5.201 Bus 40')",lv,0.0188563
196,LV5.201 Line 11,,line,"('LV5.201 Bus 1', 'LV5.201 Bus 26')",lv,0.00557129
197,LV5.201 Line 77,,line,"('LV5.201 Bus 3', 'LV5.201 Bus 91')",lv,0.00232237
198,LV5.201 Line 92,,line,"('LV5.201 Bus 93', 'LV5.201 Bus 11')",lv,0.0149219
199,LV5.201 Line 33,,line,"('LV5.201 Bus 40', 'LV5.201 Bus 59')",lv,0.0217875
200,LV5.201 Line 93,,line,"('LV5.201 Bus 86', 'LV5.201 Bus 12')",lv,0.0043578
201,LV5.201 Line 68,,line,"('LV5.201 Bus 17', 'LV5.201 Bus 19')",lv,0.037
202,LV5.201 Line 73,,line,"('LV5.201 Bus 67', 'LV5.201 Bus 77')",lv,0.0287121
203,LV5.201 Line 47,,line,"('LV5.201 Bus 19', 'LV5.201 Bus 13')",lv,0.0181601
204,LV5.201 Line 46,,line,"('LV5.201 Bus 36', 'LV5.201 Bus 65')",lv,0.00683612
205,LV5.201 Line 87,,line,"('LV5.201 Bus 28', 'LV5.201 Bus 71')",lv,0.00654022
206,LV5.201 Line 66,,line,"('LV5.201 Bus 18', 'LV5.201 Bus 17')",lv,0.00791441
207,LV5.201 Line 3,,line,"('LV5.201 Bus 73', 'LV5.201 Bus 14')",lv,0.030304
208,LV5.201 Line 36,,line,"('LV5.201 Bus 92', 'LV5.201 Bus 101')",lv,0.010188
209,LV5.201 Line 75,,line,"('LV5.201 Bus 91', 'LV5.201 Bus 77')",lv,0.0109137
210,LV5.201 Line 50,,line,"('LV5.201 Bus 77', 'LV5.201 Bus 44')",lv,0.0101795
211,LV5.201 Line 5,,line,"('LV5.201 Bus 39', 'LV5.201 Bus 66')",lv,0.0143698
212,LV5.201 Line 54,,line,"('LV5.201 Bus 34', 'LV5.201 Bus 74')",lv,0.0173762
213,LV5.201 Line 58,,line,"('LV5.201 Bus 61', 'LV5.201 Bus 95')",lv,0.0036937
214,LV5.201 Line 107,,line,"('LV5.201 Bus 73', 'LV5.201 Bus 111')",lv,0.04
215,LV5.201 Line 108,,line,"('LV5.201 Bus 47', 'LV5.201 Bus 108')",lv,0.033
216,LV5.201 Line 109,,line,"('LV5.201 Bus 108', 'LV5.201 Bus 109')",lv,0.027
217,LV5.201 Line 110,,line,"('LV5.201 Bus 109', 'LV5.201 Bus 110')",lv,0.041
218,LV5.201 Line 111,,line,"('LV5.201 Bus 110', 'LV5.201 Bus 112')",lv,0.031
219,LV5.201 Line 112,,line,"('LV5.201 Bus 112', 'LV5.201 Bus 113')",lv,0.028
220,MV2.101-LV5.201-Trafo 1,"(1.4742957746476577, 4.67113043478345)",trafo,"('MV2.101 Bus 5', 'LV5.201 Bus 73')",lv,
221,LV5.201 Load 48,"(2.6563626472019517, 5.432267636699664)",load,LV5.201 Bus 32,lv,
222,LV5.201 Load 74,"(0.512090758576843, 1.7565430400950852)",load,LV5.201 Bus 25,lv,
223,LV5.201 Load 25,"(2.3781936331181406, 1.7620937236545364)",load,LV5.201 Bus 10,lv,
224,LV5.201 Load 10,"(1.2909639980125025, 5.25989086618218)",load,LV5.201 Bus 97,lv,
225,LV5.201 Load 38,"(-0.04424726959275555, 5.927195214006411)",load,LV5.201 Bus 30,lv,
226,LV5.201 Load 36,"(2.934531661286751, 2.81865894104883)",load,LV5.201 Bus 21,lv,
227,LV5.201 Load 16,"(2.7676302528364642, 1.8177024193085316)",load,LV5.201 Bus 70,lv,
228,LV5.201 Load 64,"(3.4606823078721582, 4.481369127049958)",load,LV5.201 Bus 81,lv,
229,LV5.201 Load 67,"(3.602137295089874, 5.654702419307741)",load,LV5.201 Bus 26,lv,
230,LV5.201 Load 61,"(2.514907659984236, 5.093064779224146)",load,LV5.201 Bus 50,lv,
231,LV5.201 Load 96,"(3.516316110688921, 1.7565430400950852)",load,LV5.201 Bus 20,lv,
232,LV5.201 Load 42,"(3.602137295089874, 3.5971806801771)",load,LV5.201 Bus 56,lv,
233,LV5.201 Load 58,"(2.934531661286751, 2.262571984524686)",load,LV5.201 Bus 2,lv,
234,LV5.201 Load 81,"(3.602137295089874, 4.208876332351288)",load,LV5.201 Bus 5,lv,
235,LV5.201 Load 55,"(2.459273857167474, 4.3145430400958755)",load,LV5.201 Bus 49,lv,
236,LV5.201 Load 41,"(2.6007288443851895, 4.653745897567442)",load,LV5.201 Bus 57,lv,
237,LV5.201 Load 69,"(2.514907659984236, 5.315499561832223)",load,LV5.201 Bus 33,lv,
238,LV5.201 Load 85,"(1.8790316901403443, 3.6701739130451276)",load,LV5.201 Bus 62,lv,
239,LV5.201 Load 86,"(3.4606823078721582, 5.037456083574102)",load,LV5.201 Bus 42,lv,
240,LV5.201 Load 83,"(3.9057527304072446, 5.7603691270523285)",load,LV5.201 Bus 39,lv,
241,LV5.201 Load 97,"(1.0684287867454536, 5.927195214006411)",load,LV5.201 Bus 51,lv,
242,LV5.201 Load 3,"(3.602137295089874, 2.0401372019166084)",load,LV5.201 Bus 92,lv,
243,LV5.201 Load 77,"(3.8501189275894943, 5.982803909660405)",load,LV5.201 Bus 14,lv,
244,LV5.201 Load 30,"(1.4895950704230088, 3.8369999999992093)",load,LV5.201 Bus 17,lv,
245,LV5.201 Load 54,"(0.6085077019836596, 5.0924948728729085)",load,LV5.201 Bus 31,lv,
246,LV5.201 Load 39,"(0.9571611811119292, 5.4823256487902565)",load,LV5.201 Bus 35,lv,
247,LV5.201 Load 11,"(1.2909639980125025, 4.815021300966024)",load,LV5.201 Bus 27,lv,
248,LV5.201 Load 88,"(2.459273857167474, 4.926238692270064)",load,LV5.201 Bus 9,lv,
249,LV5.201 Load 59,"(1.4895950704230088, 4.949173913043547)",load,LV5.201 Bus 54,lv,
250,LV5.201 Load 71,"(2.3781936331181406, 2.373789375828724)",load,LV5.201 Bus 93,lv,
251,LV5.201 Load 80,"(1.4895950704230088, 4.559913043477437)",load,LV5.201 Bus 95,lv,
252,LV5.201 Load 52,"(0.6233583642103675, 5.426716953140213)",load,LV5.201 Bus 53,lv,
253,LV5.201 Load 34,"(1.4895950704230088, 4.281869565215364)",load,LV5.201 Bus 61,lv,
254,LV5.201 Load 63,"(0.49724009635013516, 1.14427748156966)",load,LV5.201 Bus 29,lv,
255,LV5.201 Load 57,"(3.045799266920276, 1.8177024193085316)",load,LV5.201 Bus 45,lv,
256,LV5.201 Load 19,"(2.3781936331181406, 1.1503980714842998)",load,LV5.201 Bus 60,lv,
257,LV5.201 Load 95,"(1.4895950704230088, 5.394043478259701)",load,LV5.201 Bus 34,lv,
258,LV5.201 Load 28,"(2.514907659984236, 5.927195214006411)",load,LV5.201 Bus 84,lv,
259,LV5.201 Load 98,"(2.236738645900425, 2.034586518357157)",load,LV5.201 Bus 107,lv,
260,LV5.201 Load 65,"(2.3781936331181406, 2.1513545932206473)",load,LV5.201 Bus 11,lv,
261,LV5.201 Load 90,"(0.9395158450701722, 2.5580000000007903)",load,LV5.201 Bus 37,lv,
262,LV5.201 Load 78,"(0.6085077019836596, 4.870060090264831)",load,LV5.201 Bus 48,lv,
263,LV5.201 Load 35,"(2.6007288443851895, 3.4303545932190667)",load,LV5.201 Bus 52,lv,
264,LV5.201 Load 7,"(3.4606823078721582, 5.927195214006411)",load,LV5.201 Bus 1,lv,
265,LV5.201 Load 2,"(3.4606823078721582, 4.092108257487799)",load,LV5.201 Bus 68,lv,
266,LV5.201 Load 72,"(2.6261752656187487, 0.08828217053055509)",load,LV5.201 Bus 94,lv,
267,LV5.201 Load 32,"(2.3781936331181406, 2.81865894104883)",load,LV5.201 Bus 104,lv,
268,LV5.201 Load 23,"(2.6261752656187487, 1.367282170532926)",load,LV5.201 Bus 7,lv,
269,LV5.201 Load 29,"(0.9395158450701722, 3.614565217391132)",load,LV5.201 Bus 64,lv,
270,LV5.201 Load 43,"(2.514907659984236, 5.704760431398333)",load,LV5.201 Bus 16,lv,
271,LV5.201 Load 76,"(2.459273857167474, 4.092108257487799)",load,LV5.201 Bus 71,lv,
272,LV5.201 Load 5,"(0.9395158450701722, 3.169695652174978)",load,LV5.201 Bus 23,lv,
273,LV5.201 Load 18,"(0.512090758576843, 1.9789778227031625)",load,LV5.201 Bus 55,lv,
274,LV5.201 Load 87,"(3.4606823078721582, 5.537934344444252)",load,LV5.201 Bus 75,lv,
275,LV5.201 Load 66,"(3.4606823078721582, 5.315499561832223)",load,LV5.201 Bus 58,lv,
276,LV5.201 Load 27,"(0.49724009635013516, 2.0896253076559637)",load,LV5.201 Bus 15,lv,
277,LV5.201 Load 46,"(2.934531661286751, 2.4293980714827192)",load,LV5.201 Bus 46,lv,
278,LV5.201 Load 53,"(2.7676302528364642, 0.20505024539404507)",load,LV5.201 Bus 88,lv,
279,LV5.201 Load 17,"(1.8790316901403443, 3.8369999999992093)",load,LV5.201 Bus 13,lv,
280,LV5.201 Load 79,"(2.6563626472019517, 3.819615462785177)",load,LV5.201 Bus 28,lv,
281,LV5.201 Load 91,"(-0.04424726959275555, 5.704760431398333)",load,LV5.201 Bus 47,lv,
282,LV5.201 Load 24,"(0.49724009635013516, 2.4788861772220745)",load,LV5.201 Bus 91,lv,
283,LV5.201 Load 51,"(1.4895950704230088, 3.33652173912906)",load,LV5.201 Bus 80,lv,
