,name,pos,type,connection,voltage,connection_length
69,LV6.201 Line 18,,line,"('LV6.201 Bus 6', 'LV6.201 Bus 39')",lv,0.00245316
70,LV6.201 Line 33,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 29')",lv,0.0189526
71,LV6.201 Line 43,,line,"('LV6.201 Bus 38', 'LV6.201 Bus 27')",lv,0.00427788
72,LV6.201 Line 37,,line,"('LV6.201 Bus 2', 'LV6.201 Bus 19')",lv,0.0241462
73,LV6.201 Line 23,,line,"('LV6.201 Bus 18', 'LV6.201 Bus 11')",lv,0.00371814
74,LV6.201 Line 28,,line,"('LV6.201 Bus 28', 'LV6.201 Bus 6')",lv,0.0187591
75,LV6.201 Line 22,,line,"('LV6.201 Bus 24', 'LV6.201 Bus 4')",lv,0.0103846
76,LV6.201 Line 20,,line,"('LV6.201 Bus 40', 'LV6.201 Bus 46')",lv,0.0101714
77,LV6.201 Line 16,,line,"('LV6.201 Bus 46', 'LV6.201 Bus 1')",lv,0.0283243
78,LV6.201 Line 3,,line,"('LV6.201 Bus 31', 'LV6.201 Bus 30')",lv,0.00370829
79,LV6.201 Line 39,,line,"('LV6.201 Bus 34', 'LV6.201 Bus 44')",lv,0.000215548
80,LV6.201 Line 42,,line,"('LV6.201 Bus 35', 'LV6.201 Bus 41')",lv,0.0185794
81,LV6.201 Line 2,,line,"('LV6.201 Bus 33', 'LV6.201 Bus 38')",lv,0.0152264
82,LV6.201 Line 24,,line,"('LV6.201 Bus 29', 'LV6.201 Bus 25')",lv,0.000187388
83,LV6.201 Line 27,,line,"('LV6.201 Bus 7', 'LV6.201 Bus 12')",lv,0.0131202
84,LV6.201 Line 35,,line,"('LV6.201 Bus 36', 'LV6.201 Bus 6')",lv,0.0178479
85,LV6.201 Line 32,,line,"('LV6.201 Bus 39', 'LV6.201 Bus 7')",lv,0.00749248
86,LV6.201 Line 38,,line,"('LV6.201 Bus 3', 'LV6.201 Bus 35')",lv,0.0203162
87,LV6.201 Line 30,,line,"('LV6.201 Bus 22', 'LV6.201 Bus 8')",lv,0.0229457
88,LV6.201 Line 44,,line,"('LV6.201 Bus 27', 'LV6.201 Bus 4')",lv,0.0215159
89,LV6.201 Line 6,,line,"('LV6.201 Bus 45', 'LV6.201 Bus 31')",lv,0.0144725
90,LV6.201 Line 40,,line,"('LV6.201 Bus 44', 'LV6.201 Bus 22')",lv,0.0138825
91,LV6.201 Line 14,,line,"('LV6.201 Bus 17', 'LV6.201 Bus 28')",lv,0.0401496
92,LV6.201 Line 41,,line,"('LV6.201 Bus 43', 'LV6.201 Bus 3')",lv,0.0173044
93,LV6.201 Line 19,,line,"('LV6.201 Bus 42', 'LV6.201 Bus 1')",lv,0.0777459
94,LV6.201 Line 29,,line,"('LV6.201 Bus 11', 'LV6.201 Bus 23')",lv,0.0142766
95,LV6.201 Line 15,,line,"('LV6.201 Bus 25', 'LV6.201 Bus 2')",lv,0.0135828
96,LV6.201 Line 12,,line,"('LV6.201 Bus 4', 'LV6.201 Bus 32')",lv,0.0516647
97,LV6.201 Line 8,,line,"('LV6.201 Bus 23', 'LV6.201 Bus 40')",lv,0.00762569
98,LV6.201 Line 31,,line,"('LV6.201 Bus 21', 'LV6.201 Bus 26')",lv,0.00338329
99,LV6.201 Line 9,,line,"('LV6.201 Bus 16', 'LV6.201 Bus 14')",lv,0.0367699
100,LV6.201 Line 13,,line,"('LV6.201 Bus 16', 'LV6.201 Bus 15')",lv,0.0520408
101,LV6.201 Line 47,,line,"('LV6.201 Bus 19', 'LV6.201 Bus 47')",lv,0.026
102,LV6.201 Line 48,,line,"('LV6.201 Bus 48', 'LV6.201 Bus 49')",lv,0.017
103,LV6.201 Line 50,,line,"('LV6.201 Bus 50', 'LV6.201 Bus 51')",lv,0.016
104,LV6.201 Line 51,,line,"('LV6.201 Bus 51', 'LV6.201 Bus 52')",lv,0.019
105,LV6.201 Line 49,,line,"('LV6.201 Bus 49', 'LV6.201 Bus 50')",lv,0.022
106,LV6.201 Line 52,,line,"('LV6.201 Bus 52', 'LV6.201 Bus 53')",lv,0.012
107,LV6.201 Line 53,,line,"('LV6.201 Bus 53', 'LV6.201 Bus 54')",lv,0.02
108,LV6.201 Line 46,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 48')",lv,0.022
109,LV6.201 Line 54,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 55')",lv,0.045
110,LV6.201 Line 55,,line,"('LV6.201 Bus 56', 'LV6.201 Bus 9')",lv,0.014
111,LV6.201 Line 56,,line,"('LV6.201 Bus 56', 'LV6.201 Bus 57')",lv,0.016
112,LV6.201 Line 57,,line,"('LV6.201 Bus 57', 'LV6.201 Bus 58')",lv,0.015
113,LV6.201 Line 58,,line,"('LV6.201 Bus 58', 'LV6.201 Bus 59')",lv,0.01
114,LV6.201 Line 34,,line,"('LV6.201 Bus 37', 'LV6.201 Bus 9')",lv,0.0295787
115,LV6.201 Line 36,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 5')",lv,0.0182263
116,MV2.101-LV6.201-Trafo 1,"(1.6681818181817285, 3.06)",trafo,"('MV2.101 Bus 4', 'LV6.201 Bus 9')",lv,
117,LV6.201 Load 16,"(1.7938892457206423, 1.806751466611258)",load,LV6.201 Bus 12,lv,
118,LV6.201 Load 24,"(2.1491742424241975, 2.6149090909099533)",load,LV6.201 Bus 17,lv,
119,LV6.201 Load 36,"(3.0388712121209878, 0.9458181818183256)",load,LV6.201 Bus 13,lv,
120,LV6.201 Load 7,"(1.8494953063265684, 0.4714787393411185)",load,LV6.201 Bus 42,lv,
121,LV6.201 Load 33,"(2.1491742424241975, 2.4479999999992095)",load,LV6.201 Bus 28,lv,
122,LV6.201 Load 28,"(1.4046468214781733, 1.806751466611258)",load,LV6.201 Bus 14,lv,
123,LV6.201 Load 37,"(3.76175, 1.891636363636651)",load,LV6.201 Bus 35,lv,
124,LV6.201 Load 19,"(2.4473640159365337, 2.3744942456706304)",load,LV6.201 Bus 34,lv,
125,LV6.201 Load 9,"(1.3908488644219663, 2.0406760638530956)",load,LV6.201 Bus 15,lv,
126,LV6.201 Load 40,"(3.76175, 1.7247272727259069)",load,LV6.201 Bus 41,lv,
127,LV6.201 Load 39,"(3.0388712121209878, 0.7789090909075816)",load,LV6.201 Bus 30,lv,
128,LV6.201 Load 13,"(1.8494953063265684, 1.1947514666144208)",load,LV6.201 Bus 23,lv,
129,LV6.201 Load 18,"(1.057212500785423, 2.0406760638530956)",load,LV6.201 Bus 19,lv,
130,LV6.201 Load 22,"(2.1137276522999904, 2.0406760638530956)",load,LV6.201 Bus 36,lv,
131,LV6.201 Load 17,"(1.7800912886644353, 2.0406760638530956)",load,LV6.201 Bus 39,lv,
132,LV6.201 Load 38,"(2.983265151515062, 0.38945454545576735)",load,LV6.201 Bus 45,lv,
133,LV6.201 Load 20,"(1.8494953063265684, 1.4172969211594442)",load,LV6.201 Bus 11,lv,
134,LV6.201 Load 35,"(1.4916325757580249, 1.891636363636651)",load,LV6.201 Bus 16,lv,
135,LV6.201 Load 26,"(1.8494953063265684, 0.8052969211586535)",load,LV6.201 Bus 46,lv,
136,LV6.201 Load 15,"(1.880875000000494, 1.891636363636651)",load,LV6.201 Bus 7,lv,
137,LV6.201 Load 12,"(3.0388712121209878, 1.335272727274093)",load,LV6.201 Bus 38,lv,
138,LV6.201 Load 34,"(3.2814549250273983, 1.4843124274905375)",load,LV6.201 Bus 32,lv,
139,LV6.201 Load 32,"(1.8494953063265684, 1.0278423757036768)",load,LV6.201 Bus 40,lv,
140,LV6.201 Load 3,"(3.1146367432096205, 1.8181306093080722)",load,LV6.201 Bus 24,lv,
141,LV6.201 Load 8,"(1.8494953063265684, 0.6383878302479095)",load,LV6.201 Bus 1,lv,
142,LV6.201 Load 21,"(2.5029700765424594, 1.8181306093080722)",load,LV6.201 Bus 8,lv,
143,LV6.201 Load 30,"(2.4473640159365337, 2.541403336581374)",load,LV6.201 Bus 5,lv,
144,LV6.201 Load 25,"(3.1146367432096205, 2.541403336581374)",load,LV6.201 Bus 37,lv,
145,LV6.201 Load 4,"(2.983265151515062, 0.0)",load,LV6.201 Bus 21,lv,
146,LV6.201 Load 14,"(3.1146367432096205, 2.151948791125607)",load,LV6.201 Bus 43,lv,
147,LV6.201 Load 27,"(2.4473640159365337, 2.2075851547638394)",load,LV6.201 Bus 44,lv,
148,LV6.201 Load 2,"(2.983265151515062, 0.5563636363625583)",load,LV6.201 Bus 31,lv,
149,LV6.201 Load 10,"(3.1146367432096205, 2.3744942456706304)",load,LV6.201 Bus 20,lv,
150,LV6.201 Load 5,"(3.0388712121209878, 0.16690909090679085)",load,LV6.201 Bus 26,lv,
151,LV6.201 Load 11,"(2.4473640159365337, 2.0406760638530956)",load,LV6.201 Bus 22,lv,
152,LV6.201 Load 29,"(1.2240306826032006, 2.541403336581374)",load,LV6.201 Bus 29,lv,
153,LV6.201 Load 23,"(2.983265151515062, 1.5578181818191164)",load,LV6.201 Bus 27,lv,
154,LV6.201 Load 6,"(1.2240306826032006, 2.3744942456706304)",load,LV6.201 Bus 25,lv,
155,LV6.201 Load 31,"(1.8494953063265684, 1.584206012066235)",load,LV6.201 Bus 18,lv,
156,LV6.201 Load 1,"(3.0388712121209878, 1.168363636363349)",load,LV6.201 Bus 33,lv,
157,LV6.201 Load 41,"(1.0290607958475262, 1.8548834864723616)",load,LV6.201 Bus 47,lv,
158,LV6.201 Load 42,"(0.6123640159370279, 2.541403336581374)",load,LV6.201 Bus 48,lv,
159,LV6.201 Load 43,"(0.6123640159370279, 2.3744942456706304)",load,LV6.201 Bus 49,lv,
160,LV6.201 Load 44,"(0.6123640159370279, 2.151948791125607)",load,LV6.201 Bus 50,lv,
161,LV6.201 Load 45,"(0.7469779341160258, 2.041944290097166)",load,LV6.201 Bus 51,lv,
162,LV6.201 Load 46,"(0.7469779341160258, 1.8750351991864216)",load,LV6.201 Bus 52,lv,
163,LV6.201 Load 47,"(0.6913718735100998, 1.652489744641398)",load,LV6.201 Bus 53,lv,
164,LV6.201 Load 48,"(0.6913718735100998, 1.4855806537346072)",load,LV6.201 Bus 54,lv,
165,LV6.201 Load 49,"(0.27872765230048474, 2.541403336581374)",load,LV6.201 Bus 55,lv,
166,LV6.201 Load 50,"(-0.05490871133605848, 2.541403336581374)",load,LV6.201 Bus 56,lv,
167,LV6.201 Load 51,"(0.024099146237013352, 2.653944290097956)",load,LV6.201 Bus 56,lv,
168,LV6.201 Load 52,"(-0.05490871133605848, 2.3744942456706304)",load,LV6.201 Bus 57,lv,
169,LV6.201 Load 53,"(0.024099146237013352, 2.487035199187212)",load,LV6.201 Bus 57,lv,
170,LV6.201 Load 54,"(-0.05490871133605848, 2.151948791125607)",load,LV6.201 Bus 58,lv,
171,LV6.201 Load 55,"(0.024099146237013352, 2.264489744642189)",load,LV6.201 Bus 58,lv,
172,LV6.201 Load 56,"(0.024099146237013352, 2.041944290097166)",load,LV6.201 Bus 59,lv,
173,LV6.201 Load 57,"(-0.04569552943710186, 2.0069630043841844)",load,LV6.201 Bus 59,lv,
174,LV6.201 Load 96,"(0.6913718735100998, 2.653944290097956)",load,LV6.201 Bus 48,lv,
175,LV6.201 Load 97,"(0.6913718735100998, 2.487035199187212)",load,LV6.201 Bus 49,lv,
176,LV6.201 Load 98,"(0.6913718735100998, 2.264489744642189)",load,LV6.201 Bus 50,lv,
177,LV6.201 Load 99,"(0.6771832584419105, 2.0069630043841844)",load,LV6.201 Bus 51,lv,
178,LV6.201 Load 100,"(0.7397295638736374, 1.9602409883807055)",load,LV6.201 Bus 51,lv,
179,LV6.201 Load 101,"(0.7458162878790124, 2.002909090909163)",load,LV6.201 Bus 51,lv,
180,LV6.201 Load 102,"(0.6771832584419105, 1.84005391347344)",load,LV6.201 Bus 52,lv,
181,LV6.201 Load 103,"(0.7397295638736374, 1.7933318974699612)",load,LV6.201 Bus 52,lv,
182,LV6.201 Load 104,"(0.6215771978359845, 1.6175084589284163)",load,LV6.201 Bus 53,lv,
183,LV6.201 Load 74,"(1.295790169933884, 2.5722409883814956)",load,LV6.201 Bus 29,lv,
184,LV6.201 Load 107,"(1.295790169933884, 2.405331897470752)",load,LV6.201 Bus 25,lv,
185,LV6.201 Load 95,"(1.0794526515155556, 1.891636363636651)",load,LV6.201 Bus 47,lv,
186,LV6.201 Load 111,"(1.4916325757580249, 2.1141818181816747)",load,LV6.201 Bus 15,lv,
187,LV6.201 Load 84,"(1.4183032200899954, 1.8548834864723616)",load,LV6.201 Bus 16,lv,
188,LV6.201 Load 72,"(1.4916325757580249, 1.7247272727259069)",load,LV6.201 Bus 14,lv,
189,LV6.201 Load 73,"(1.4183032200899954, 1.6879743955616173)",load,LV6.201 Bus 14,lv,
190,LV6.201 Load 70,"(2.0025155310881386, 2.541403336581374)",load,LV6.201 Bus 17,lv,
191,LV6.201 Load 67,"(2.214511363636049, 2.1141818181816747)",load,LV6.201 Bus 36,lv,
192,LV6.201 Load 68,"(2.122940834198947, 2.118235731656696)",load,LV6.201 Bus 36,lv,
193,LV6.201 Load 69,"(2.167621892587118, 2.09126676298338)",load,LV6.201 Bus 36,lv,
194,LV6.201 Load 63,"(1.8075456443324645, 1.8548834864723616)",load,LV6.201 Bus 7,lv,
195,LV6.201 Load 78,"(1.93648106060642, 1.5021818181808837)",load,LV6.201 Bus 18,lv,
196,LV6.201 Load 79,"(1.8631517049383906, 1.4654289410165942)",load,LV6.201 Bus 18,lv,
197,LV6.201 Load 62,"(1.93648106060642, 1.1127272727290696)",load,LV6.201 Bus 23,lv,
198,LV6.201 Load 64,"(1.93648106060642, 1.335272727274093)",load,LV6.201 Bus 11,lv,
199,LV6.201 Load 65,"(1.8631517049383906, 1.2985198501098034)",load,LV6.201 Bus 11,lv,
200,LV6.201 Load 80,"(1.93648106060642, 0.9458181818183256)",load,LV6.201 Bus 40,lv,
201,LV6.201 Load 71,"(1.93648106060642, 0.7232727272733023)",load,LV6.201 Bus 46,lv,
202,LV6.201 Load 109,"(1.93648106060642, 0.5563636363625583)",load,LV6.201 Bus 1,lv,
203,LV6.201 Load 110,"(1.8631517049383906, 0.5196107591982688)",load,LV6.201 Bus 1,lv,
204,LV6.201 Load 108,"(1.93648106060642, 0.38945454545576735)",load,LV6.201 Bus 42,lv,
205,LV6.201 Load 66,"(2.603753787878518, 1.891636363636651)",load,LV6.201 Bus 8,lv,
206,LV6.201 Load 87,"(3.6150912886639412, 1.8181306093080722)",load,LV6.201 Bus 35,lv,
207,LV6.201 Load 88,"(3.715875, 1.891636363636651)",load,LV6.201 Bus 35,lv,
208,LV6.201 Load 92,"(3.6150912886639412, 1.651221518397328)",load,LV6.201 Bus 41,lv,
209,LV6.201 Load 93,"(3.715875, 1.7247272727259069)",load,LV6.201 Bus 41,lv,
210,LV6.201 Load 94,"(3.624304470562898, 1.728781186200928)",load,LV6.201 Bus 41,lv,
211,LV6.201 Load 75,"(3.2154204545456793, 1.891636363636651)",load,LV6.201 Bus 24,lv,
212,LV6.201 Load 76,"(3.123849925108577, 1.8956902771116722)",load,LV6.201 Bus 24,lv,
213,LV6.201 Load 77,"(3.1885110318297794, 1.8787353642749418)",load,LV6.201 Bus 24,lv,
214,LV6.201 Load 81,"(3.382238636363457, 1.5578181818191164)",load,LV6.201 Bus 32,lv,
215,LV6.201 Load 82,"(3.290668106926355, 1.5618720952941374)",load,LV6.201 Bus 32,lv,
216,LV6.201 Load 83,"(3.355329213647557, 1.544917182457407)",load,LV6.201 Bus 32,lv,
217,LV6.201 Load 60,"(2.892212500784929, 1.261766972945514)",load,LV6.201 Bus 38,lv,
218,LV6.201 Load 61,"(2.9929962121209877, 1.335272727274093)",load,LV6.201 Bus 38,lv,
219,LV6.201 Load 58,"(2.892212500784929, 1.09485788203477)",load,LV6.201 Bus 33,lv,
220,LV6.201 Load 59,"(2.9929962121209877, 1.168363636363349)",load,LV6.201 Bus 33,lv,
221,LV6.201 Load 85,"(2.892212500784929, 0.8723124274897466)",load,LV6.201 Bus 13,lv,
222,LV6.201 Load 86,"(2.9929962121209877, 0.9458181818183256)",load,LV6.201 Bus 13,lv,
223,LV6.201 Load 89,"(2.892212500784929, 0.7054033365790027)",load,LV6.201 Bus 30,lv,
224,LV6.201 Load 90,"(2.9929962121209877, 0.7789090909075816)",load,LV6.201 Bus 30,lv,
225,LV6.201 Load 91,"(2.9265658349810617, 0.8199211878502572)",load,LV6.201 Bus 30,lv,
226,LV6.201 Load 105,"(2.892212500784929, 0.0934033365782119)",load,LV6.201 Bus 26,lv,
227,LV6.201 Load 106,"(2.9929962121209877, 0.16690909090679085)",load,LV6.201 Bus 26,lv,
228,LV6.201 SGen 1,"(1.301876893939259, 2.4479999999992095)",gen,LV6.201 Bus 25,lv,
229,LV6.201 SGen 2,"(2.512183258441416, 1.8956902771116722)",gen,LV6.201 Bus 8,lv,
230,LV6.201 SGen 3,"(2.919666856452958, 0.7421562137432922)",gen,LV6.201 Bus 30,lv,
231,LV6.201 SGen 4,"(1.1579962121214815, 2.1141818181816747)",gen,LV6.201 Bus 19,lv,
232,LV6.201 SGen 5,"(0.7458162878790124, 1.835999999998419)",gen,LV6.201 Bus 52,lv,
