,name,pos,type,connection,voltage,connection_length
86,LV2.101 Bus 83,"(0.0, 5.002941176471983)",bus,,lv,
87,LV2.101 Bus 86,"(1.0003846153841978, 8.504999999999999)",bus,,lv,
88,LV2.101 Bus 17,"(1.7784615384612348, 5.447647058823994)",bus,,lv,
89,LV2.101 Bus 84,"(0.27788461538493814, 8.449411764707973)",bus,,lv,
90,LV2.101 Bus 96,"(1.7784615384612348, 8.782941176471981)",bus,,lv,
91,LV2.101 Bus 77,"(1.7784615384612348, 4.947352941176006)",bus,,lv,
92,LV2.101 Bus 44,"(2.6121153846150618, 7.671176470588003)",bus,,lv,
93,LV2.101 Bus 100,"(1.7784615384612348, 5.725588235295976)",bus,,lv,
94,LV2.101 Bus 66,"(1.0003846153841978, 6.2258823529400145)",bus,,lv,
95,LV2.101 Bus 74,"(1.7784615384612348, 6.281470588235991)",bus,,lv,
96,MV1.101 Bus 8,"(1.4449999999995065, 9.45)",first_bus,,lv,
97,MV1.101-LV2.101-Trafo 1,"(1.4449999999995065, 9.255441176471981)",trafo,LV2.101 Bus 19,lv,
98,LV2.101 Switch 46,"(2.639903846153457, 4.947352941176005)",switch,"('LV2.101 Bus 23', 'LV2.101 Bus 88')",lv,
99,LV2.101 Switch 47,"(2.667692307691852, 4.697205882352011)",switch,"('LV2.101 Bus 39', 'LV2.101 Bus 23')",lv,
100,LV2.101 Switch 105,"(2.83442307692321, 0.27794117646803246)",switch,"('LV2.101 Bus 75', 'LV2.101 Bus 53')",lv,
101,LV2.101 Switch 106,"(2.83442307692321, 0.08338235294001477)",switch,"('LV2.101 Bus 53', 'LV2.101 Bus 42')",lv,
102,LV2.101 Switch 82,"(1.0003846153841978, 5.280882352940015)",switch,"('LV2.101 Bus 41', 'LV2.101 Bus 87')",lv,
103,LV2.101 Switch 83,"(1.0003846153841978, 5.531029411764008)",switch,"('LV2.101 Bus 37', 'LV2.101 Bus 41')",lv,
104,LV2.101 Switch 24,"(2.639903846153457, 5.447647058823993)",switch,"('LV2.101 Bus 13', 'LV2.101 Bus 93')",lv,
105,LV2.101 Switch 25,"(2.6121153846150618, 5.1975)",switch,"('LV2.101 Bus 88', 'LV2.101 Bus 13')",lv,
106,LV2.101 Switch 196,"(1.0003846153841978, 6.642794117647988)",switch,"('LV2.101 Bus 99', 'LV2.101 Bus 15')",lv,
107,LV2.101 Switch 197,"(1.0003846153841978, 6.9207352941179945)",switch,"('LV2.101 Bus 97', 'LV2.101 Bus 99')",lv,
108,LV2.101 Switch 26,"(2.6121153846150618, 5.947941176471982)",switch,"('LV2.101 Bus 14', 'LV2.101 Bus 58')",lv,
109,LV2.101 Switch 27,"(2.639903846153457, 5.697794117647987)",switch,"('LV2.101 Bus 93', 'LV2.101 Bus 14')",lv,
110,LV2.101 Switch 160,"(2.6121153846150618, 7.254264705883979)",switch,"('LV2.101 Bus 59', 'LV2.101 Bus 81')",lv,
111,LV2.101 Switch 161,"(2.6121153846150618, 7.532205882353987)",switch,"('LV2.101 Bus 81', 'LV2.101 Bus 44')",lv,
112,LV2.101 Switch 28,"(1.0003846153841978, 6.3648529411760055)",switch,"('LV2.101 Bus 15', 'LV2.101 Bus 66')",lv,
113,LV2.101 Switch 29,"(1.0003846153841978, 6.642794117647988)",switch,"('LV2.101 Bus 99', 'LV2.101 Bus 15')",lv,
114,LV2.101 Switch 204,"(0.0, 5.114117647059985)",switch,"('LV2.101 Bus 103', 'LV2.101 Bus 83')",lv,
115,LV2.101 Switch 205,"(0.0, 5.364264705882004)",switch,"('LV2.101 Bus 31', 'LV2.101 Bus 103')",lv,
116,LV2.101 Switch 136,"(0.0, 6.3648529411760055)",switch,"('LV2.101 Bus 89', 'LV2.101 Bus 69')",lv,
117,LV2.101 Switch 137,"(0.0, 6.086911764705999)",switch,"('LV2.101 Bus 69', 'LV2.101 Bus 25')",lv,
118,LV2.101 Switch 55,"(2.639903846153457, 3.7244117647040236)",switch,"('LV2.101 Bus 56', 'LV2.101 Bus 27')",lv,
119,LV2.101 Switch 56,"(2.6121153846150618, 3.9745588235280174)",switch,"('LV2.101 Bus 27', 'LV2.101 Bus 49')",lv,
120,LV2.101 Switch 183,"(2.639903846153457, 5.447647058823993)",switch,"('LV2.101 Bus 13', 'LV2.101 Bus 93')",lv,
121,LV2.101 Switch 184,"(2.639903846153457, 5.697794117647987)",switch,"('LV2.101 Bus 93', 'LV2.101 Bus 14')",lv,
122,LV2.101 Switch 30,"(0.8614423076922223, 8.894117647059986)",switch,"('LV2.101 Bus 16', 'LV2.101 Bus 19')",lv,
123,LV2.101 Switch 31,"(0.27788461538493814, 8.58838235294199)",switch,"('LV2.101 Bus 84', 'LV2.101 Bus 16')",lv,
124,LV2.101 Switch 185,"(2.639903846153457, 2.7516176470580103)",switch,"('LV2.101 Bus 21', 'LV2.101 Bus 94')",lv,
125,LV2.101 Switch 186,"(2.639903846153457, 3.001764705882004)",switch,"('LV2.101 Bus 94', 'LV2.101 Bus 29')",lv,
126,LV2.101 Switch 156,"(1.7784615384612348, 5.3086764705880025)",switch,"('LV2.101 Bus 17', 'LV2.101 Bus 79')",lv,
127,LV2.101 Switch 157,"(1.7784615384612348, 5.058529411764009)",switch,"('LV2.101 Bus 79', 'LV2.101 Bus 77')",lv,
128,LV2.101 Switch 76,"(0.4446153846153087, 6.3648529411760055)",switch,"('LV2.101 Bus 38', 'LV2.101 Bus 36')",lv,
129,LV2.101 Switch 77,"(0.4446153846153087, 6.086911764705999)",switch,"('LV2.101 Bus 18', 'LV2.101 Bus 38')",lv,
130,LV2.101 Switch 191,"(1.0003846153841978, 6.9207352941179945)",switch,"('LV2.101 Bus 97', 'LV2.101 Bus 99')",lv,
131,LV2.101 Switch 192,"(1.0003846153841978, 7.198676470588003)",switch,"('LV2.101 Bus 45', 'LV2.101 Bus 97')",lv,
132,LV2.101 Switch 115,"(2.6121153846150618, 5.947941176471982)",switch,"('LV2.101 Bus 14', 'LV2.101 Bus 58')",lv,
133,LV2.101 Switch 116,"(2.6121153846150618, 6.198088235294001)",switch,"('LV2.101 Bus 58', 'LV2.101 Bus 7')",lv,
134,LV2.101 Switch 142,"(0.27788461538493814, 7.476617647059985)",switch,"('LV2.101 Bus 72', 'LV2.101 Bus 80')",lv,
135,LV2.101 Switch 143,"(0.30567307692333323, 7.198676470588003)",switch,"('LV2.101 Bus 12', 'LV2.101 Bus 72')",lv,
136,LV2.101 Switch 162,"(1.8062499999996298, 7.254264705883979)",switch,"('LV2.101 Bus 51', 'LV2.101 Bus 82')",lv,
137,LV2.101 Switch 163,"(1.7784615384612348, 6.976323529411996)",switch,"('LV2.101 Bus 82', 'LV2.101 Bus 35')",lv,
138,LV2.101 Switch 41,"(2.639903846153457, 2.7516176470580103)",switch,"('LV2.101 Bus 21', 'LV2.101 Bus 94')",lv,
139,LV2.101 Switch 42,"(2.6121153846150618, 2.501470588235991)",switch,"('LV2.101 Bus 2', 'LV2.101 Bus 21')",lv,
140,LV2.101 Switch 200,"(1.0003846153841978, 5.80897058823599)",switch,"('LV2.101 Bus 101', 'LV2.101 Bus 37')",lv,
141,LV2.101 Switch 201,"(1.0003846153841978, 6.086911764705999)",switch,"('LV2.101 Bus 66', 'LV2.101 Bus 101')",lv,
142,LV2.101 Switch 43,"(0.11115384615358036, 6.642794117647988)",switch,"('LV2.101 Bus 22', 'LV2.101 Bus 89')",lv,
143,LV2.101 Switch 44,"(0.3334615384612347, 6.642794117647988)",switch,"('LV2.101 Bus 36', 'LV2.101 Bus 22')",lv,
144,LV2.101 Switch 45,"(0.27788461538444453, 6.9207352941179945)",switch,"('LV2.101 Bus 22', 'LV2.101 Bus 12')",lv,
145,LV2.101 Switch 74,"(1.0003846153841978, 5.531029411764008)",switch,"('LV2.101 Bus 37', 'LV2.101 Bus 41')",lv,
146,LV2.101 Switch 75,"(1.0003846153841978, 5.80897058823599)",switch,"('LV2.101 Bus 101', 'LV2.101 Bus 37')",lv,
147,LV2.101 Switch 121,"(2.83442307692321, 0.7226470588239939)",switch,"('LV2.101 Bus 61', 'LV2.101 Bus 95')",lv,
148,LV2.101 Switch 122,"(2.8622115384616054, 0.9172058823520117)",switch,"('LV2.101 Bus 40', 'LV2.101 Bus 61')",lv,
149,LV2.101 Switch 177,"(0.0, 5.836764705883979)",switch,"('LV2.101 Bus 25', 'LV2.101 Bus 90')",lv,
150,LV2.101 Switch 178,"(0.0, 5.614411764705998)",switch,"('LV2.101 Bus 90', 'LV2.101 Bus 31')",lv,
151,LV2.101 Switch 67,"(1.8062499999996298, 4.808382352940015)",switch,"('LV2.101 Bus 77', 'LV2.101 Bus 33')",lv,
152,LV2.101 Switch 173,"(2.639903846153457, 4.947352941176005)",switch,"('LV2.101 Bus 23', 'LV2.101 Bus 88')",lv,
153,LV2.101 Switch 174,"(2.6121153846150618, 5.1975)",switch,"('LV2.101 Bus 88', 'LV2.101 Bus 13')",lv,
154,LV2.101 Switch 202,"(2.639903846153457, 4.4470588235280175)",switch,"('LV2.101 Bus 102', 'LV2.101 Bus 39')",lv,
155,LV2.101 Switch 203,"(2.6121153846150618, 4.224705882352012)",switch,"('LV2.101 Bus 49', 'LV2.101 Bus 102')",lv,
156,LV2.101 Switch 3,"(2.6121153846150618, 2.501470588235991)",switch,"('LV2.101 Bus 2', 'LV2.101 Bus 21')",lv,
157,LV2.101 Switch 4,"(2.6121153846150618, 2.27911764705801)",switch,"('LV2.101 Bus 57', 'LV2.101 Bus 2')",lv,
158,LV2.101 Switch 113,"(2.6121153846150618, 2.028970588234016)",switch,"('LV2.101 Bus 78', 'LV2.101 Bus 57')",lv,
159,LV2.101 Switch 114,"(2.6121153846150618, 2.27911764705801)",switch,"('LV2.101 Bus 57', 'LV2.101 Bus 2')",lv,
160,LV2.101 Switch 172,"(1.0003846153841978, 5.280882352940015)",switch,"('LV2.101 Bus 41', 'LV2.101 Bus 87')",lv,
161,LV2.101 Switch 72,"(0.3334615384612347, 6.642794117647988)",switch,"('LV2.101 Bus 36', 'LV2.101 Bus 22')",lv,
162,LV2.101 Switch 73,"(0.4446153846153087, 6.3648529411760055)",switch,"('LV2.101 Bus 38', 'LV2.101 Bus 36')",lv,
163,LV2.101 Switch 111,"(2.639903846153457, 3.5020588235280172)",switch,"('LV2.101 Bus 32', 'LV2.101 Bus 56')",lv,
164,LV2.101 Switch 112,"(2.639903846153457, 3.7244117647040236)",switch,"('LV2.101 Bus 56', 'LV2.101 Bus 27')",lv,
165,LV2.101 Switch 109,"(1.222692307691852, 8.894117647059986)",switch,"('LV2.101 Bus 19', 'LV2.101 Bus 55')",lv,
166,LV2.101 Switch 110,"(1.0003846153841978, 8.616176470588002)",switch,"('LV2.101 Bus 55', 'LV2.101 Bus 86')",lv,
167,LV2.101 Switch 117,"(2.6121153846150618, 6.976323529411996)",switch,"('LV2.101 Bus 70', 'LV2.101 Bus 59')",lv,
168,LV2.101 Switch 118,"(2.6121153846150618, 7.254264705883979)",switch,"('LV2.101 Bus 59', 'LV2.101 Bus 81')",lv,
169,LV2.101 Switch 138,"(2.639903846153457, 6.726176470588002)",switch,"('LV2.101 Bus 4', 'LV2.101 Bus 70')",lv,
170,LV2.101 Switch 139,"(2.6121153846150618, 6.976323529411996)",switch,"('LV2.101 Bus 70', 'LV2.101 Bus 59')",lv,
171,LV2.101 Switch 101,"(1.8062499999996298, 7.532205882353987)",switch,"('LV2.101 Bus 3', 'LV2.101 Bus 51')",lv,
172,LV2.101 Switch 102,"(1.8062499999996298, 7.254264705883979)",switch,"('LV2.101 Bus 51', 'LV2.101 Bus 82')",lv,
173,LV2.101 Switch 123,"(1.7784615384612348, 5.836764705883979)",switch,"('LV2.101 Bus 62', 'LV2.101 Bus 100')",lv,
174,LV2.101 Switch 124,"(1.7784615384612348, 6.114705882353986)",switch,"('LV2.101 Bus 74', 'LV2.101 Bus 62')",lv,
175,LV2.101 Switch 61,"(2.4175961538462962, 0.5002941176460132)",switch,"('LV2.101 Bus 30', 'LV2.101 Bus 46')",lv,
176,LV2.101 Switch 62,"(2.4175961538462962, 0.6948529411760058)",switch,"('LV2.101 Bus 30', 'LV2.101 Bus 11')",lv,
177,LV2.101 Switch 5,"(1.8062499999996298, 7.532205882353987)",switch,"('LV2.101 Bus 3', 'LV2.101 Bus 51')",lv,
178,LV2.101 Switch 6,"(1.7784615384612348, 7.782352941176006)",switch,"('LV2.101 Bus 43', 'LV2.101 Bus 3')",lv,
179,LV2.101 Switch 7,"(2.639903846153457, 6.476029411764008)",switch,"('LV2.101 Bus 7', 'LV2.101 Bus 4')",lv,
180,LV2.101 Switch 8,"(2.639903846153457, 6.726176470588002)",switch,"('LV2.101 Bus 4', 'LV2.101 Bus 70')",lv,
181,LV2.101 Switch 103,"(2.723269230769136, 1.6120588235280175)",switch,"('LV2.101 Bus 26', 'LV2.101 Bus 52')",lv,
182,LV2.101 Switch 104,"(2.83442307692321, 1.3897058823520116)",switch,"('LV2.101 Bus 52', 'LV2.101 Bus 20')",lv,
183,LV2.101 Switch 65,"(2.639903846153457, 3.5020588235280172)",switch,"('LV2.101 Bus 32', 'LV2.101 Bus 56')",lv,
184,LV2.101 Switch 66,"(2.6121153846150618, 3.2519117647059983)",switch,"('LV2.101 Bus 29', 'LV2.101 Bus 32')",lv,
185,LV2.101 Switch 9,"(1.0003846153841978, 7.754558823529992)",switch,"('LV2.101 Bus 5', 'LV2.101 Bus 24')",lv,
186,LV2.101 Switch 10,"(1.028173076922593, 8.032499999999999)",switch,"('LV2.101 Bus 50', 'LV2.101 Bus 5')",lv,
187,LV2.101 Switch 70,"(1.7784615384612348, 6.698382352941989)",switch,"('LV2.101 Bus 35', 'LV2.101 Bus 63')",lv,
188,LV2.101 Switch 71,"(1.7784615384612348, 6.976323529411996)",switch,"('LV2.101 Bus 82', 'LV2.101 Bus 35')",lv,
189,LV2.101 Switch 48,"(1.0003846153841978, 7.754558823529992)",switch,"('LV2.101 Bus 5', 'LV2.101 Bus 24')",lv,
190,LV2.101 Switch 49,"(1.0003846153841978, 7.476617647059985)",switch,"('LV2.101 Bus 24', 'LV2.101 Bus 45')",lv,
191,LV2.101 Switch 20,"(2.4453846153846914, 0.8894117647040235)",switch,"('LV2.101 Bus 11', 'LV2.101 Bus 67')",lv,
192,LV2.101 Switch 21,"(2.4175961538462962, 0.6948529411760058)",switch,"('LV2.101 Bus 30', 'LV2.101 Bus 11')",lv,
193,LV2.101 Switch 158,"(0.27788461538493814, 7.476617647059985)",switch,"('LV2.101 Bus 72', 'LV2.101 Bus 80')",lv,
194,LV2.101 Switch 159,"(0.27788461538493814, 7.754558823529992)",switch,"('LV2.101 Bus 80', 'LV2.101 Bus 91')",lv,
195,LV2.101 Switch 99,"(1.028173076922593, 8.338235294117995)",switch,"('LV2.101 Bus 86', 'LV2.101 Bus 50')",lv,
196,LV2.101 Switch 100,"(1.028173076922593, 8.032499999999999)",switch,"('LV2.101 Bus 50', 'LV2.101 Bus 5')",lv,
197,LV2.101 Switch 15,"(0.02778846153839509, 4.141323529411997)",switch,"('LV2.101 Bus 8', 'LV2.101 Bus 9')",lv,
198,LV2.101 Switch 16,"(0.02778846153839509, 4.391470588235991)",switch,"('LV2.101 Bus 73', 'LV2.101 Bus 8')",lv,
199,LV2.101 Switch 89,"(1.0003846153841978, 7.476617647059985)",switch,"('LV2.101 Bus 24', 'LV2.101 Bus 45')",lv,
200,LV2.101 Switch 90,"(1.0003846153841978, 7.198676470588003)",switch,"('LV2.101 Bus 45', 'LV2.101 Bus 97')",lv,
201,LV2.101 Switch 168,"(2.6121153846150618, 8.366029411765982)",switch,"('LV2.101 Bus 6', 'LV2.101 Bus 85')",lv,
202,LV2.101 Switch 169,"(2.6121153846150618, 8.643970588235991)",switch,"('LV2.101 Bus 85', 'LV2.101 Bus 68')",lv,
203,LV2.101 Switch 1,"(0.30567307692333323, 8.032499999999999)",switch,"('LV2.101 Bus 91', 'LV2.101 Bus 1')",lv,
204,LV2.101 Switch 2,"(0.30567307692333323, 8.310441176471983)",switch,"('LV2.101 Bus 1', 'LV2.101 Bus 84')",lv,
205,LV2.101 Switch 91,"(2.4175961538462962, 0.5002941176460132)",switch,"('LV2.101 Bus 30', 'LV2.101 Bus 46')",lv,
206,LV2.101 Switch 18,"(2.5287499999998766, 1.6120588235280175)",switch,"('LV2.101 Bus 10', 'LV2.101 Bus 26')",lv,
207,LV2.101 Switch 19,"(2.4175961538462962, 1.3897058823520116)",switch,"('LV2.101 Bus 28', 'LV2.101 Bus 10')",lv,
208,LV2.101 Switch 181,"(1.7784615384612348, 8.643970588235991)",switch,"('LV2.101 Bus 96', 'LV2.101 Bus 92')",lv,
209,LV2.101 Switch 182,"(1.7784615384612348, 8.338235294117995)",switch,"('LV2.101 Bus 92', 'LV2.101 Bus 65')",lv,
210,LV2.101 Switch 128,"(1.7784615384612348, 8.338235294117995)",switch,"('LV2.101 Bus 92', 'LV2.101 Bus 65')",lv,
211,LV2.101 Switch 129,"(1.7784615384612348, 8.032499999999999)",switch,"('LV2.101 Bus 65', 'LV2.101 Bus 43')",lv,
212,LV2.101 Switch 17,"(0.02778846153839509, 4.141323529411997)",switch,"('LV2.101 Bus 8', 'LV2.101 Bus 9')",lv,
213,LV2.101 Switch 57,"(2.4175961538462962, 1.3897058823520116)",switch,"('LV2.101 Bus 28', 'LV2.101 Bus 10')",lv,
214,LV2.101 Switch 58,"(2.4175961538462962, 1.1395588235280174)",switch,"('LV2.101 Bus 67', 'LV2.101 Bus 28')",lv,
215,LV2.101 Switch 13,"(2.639903846153457, 6.476029411764008)",switch,"('LV2.101 Bus 7', 'LV2.101 Bus 4')",lv,
216,LV2.101 Switch 14,"(2.6121153846150618, 6.198088235294001)",switch,"('LV2.101 Bus 58', 'LV2.101 Bus 7')",lv,
217,LV2.101 Switch 11,"(2.6121153846150618, 8.366029411765982)",switch,"('LV2.101 Bus 6', 'LV2.101 Bus 85')",lv,
218,LV2.101 Switch 12,"(2.6121153846150618, 8.088088235295976)",switch,"('LV2.101 Bus 71', 'LV2.101 Bus 6')",lv,
219,LV2.101 Switch 35,"(2.028557692307284, 8.921911764707971)",switch,"('LV2.101 Bus 68', 'LV2.101 Bus 19')",lv,
220,LV2.101 Switch 37,"(1.6117307692303706, 8.921911764707971)",switch,"('LV2.101 Bus 19', 'LV2.101 Bus 96')",lv,
221,LV2.101 Switch 38,"(1.4449999999995065, 9.158161764707973)",switch,"('LV2.101 Bus 19', 'MV1.101-LV2.101-Trafo 1')",lv,
222,LV2.101 Switch 207,"(0.8614423076922223, 8.894117647059986)",switch,"('LV2.101 Bus 16', 'LV2.101 Bus 19')",lv,
223,LV2.101 Switch 208,"(1.222692307691852, 8.894117647059986)",switch,"('LV2.101 Bus 19', 'LV2.101 Bus 55')",lv,
224,LV2.101 Switch 187,"(2.83442307692321, 0.7226470588239939)",switch,"('LV2.101 Bus 61', 'LV2.101 Bus 95')",lv,
225,LV2.101 Switch 188,"(2.83442307692321, 0.5002941176460132)",switch,"('LV2.101 Bus 95', 'LV2.101 Bus 75')",lv,
226,LV2.101 Switch 68,"(0.0, 4.891764705883979)",switch,"('LV2.101 Bus 83', 'LV2.101 Bus 34')",lv,
227,LV2.101 Switch 69,"(0.0, 4.641617647059984)",switch,"('LV2.101 Bus 34', 'LV2.101 Bus 73')",lv,
228,LV2.101 Switch 84,"(2.83442307692321, 0.08338235294001477)",switch,"('LV2.101 Bus 53', 'LV2.101 Bus 42')",lv,
229,LV2.101 Switch 140,"(2.6121153846150618, 7.810147058823993)",switch,"('LV2.101 Bus 44', 'LV2.101 Bus 71')",lv,
230,LV2.101 Switch 141,"(2.6121153846150618, 8.088088235295976)",switch,"('LV2.101 Bus 71', 'LV2.101 Bus 6')",lv,
231,LV2.101 Switch 39,"(2.83442307692321, 1.3897058823520116)",switch,"('LV2.101 Bus 52', 'LV2.101 Bus 20')",lv,
232,LV2.101 Switch 40,"(2.8622115384616054, 1.1395588235280174)",switch,"('LV2.101 Bus 20', 'LV2.101 Bus 40')",lv,
233,LV2.101 Switch 22,"(0.30567307692333323, 7.198676470588003)",switch,"('LV2.101 Bus 12', 'LV2.101 Bus 72')",lv,
234,LV2.101 Switch 23,"(0.27788461538444453, 6.9207352941179945)",switch,"('LV2.101 Bus 22', 'LV2.101 Bus 12')",lv,
235,LV2.101 Switch 34,"(0.4446153846153087, 6.086911764705999)",switch,"('LV2.101 Bus 18', 'LV2.101 Bus 38')",lv,
