,name,pos,type,connection,voltage,connection_length
30,LV6.201 Bus 40,"(1.8906060606059407, 0.9458181818183256)",bus,,lv,
31,LV6.201 Bus 22,"(2.502272727273266, 2.1141818181816747)",bus,,lv,
32,LV6.201 Bus 24,"(3.169545454545544, 1.891636363636651)",bus,,lv,
33,LV6.201 Bus 25,"(1.2789393939396034, 2.4480000000031628)",bus,,lv,
34,LV6.201 Bus 26,"(2.9471212121217807, 0.16690909091074407)",bus,,lv,
35,LV6.201 Bus 29,"(1.2789393939396034, 2.6149090909099533)",bus,,lv,
36,LV6.201 Bus 14,"(1.4457575757574261, 1.7247272727298604)",bus,,lv,
37,LV6.201 Bus 15,"(1.4457575757574261, 2.1141818181816747)",bus,,lv,
38,LV6.201 Bus 43,"(3.169545454545544, 2.2254545454541863)",bus,,lv,
39,LV6.201 Bus 37,"(3.169545454545544, 2.6149090909099533)",bus,,lv,
40,LV6.201 Bus 31,"(2.89151515151584, 0.5563636363625583)",bus,,lv,
41,LV6.201 Bus 8,"(2.557878787879207, 1.891636363636651)",bus,,lv,
42,LV6.201 Bus 32,"(3.3363636363643545, 1.5578181818191164)",bus,,lv,
43,LV6.201 Bus 4,"(3.0583333333336626, 1.7247272727298604)",bus,,lv,
44,LV6.201 Bus 16,"(1.4457575757574261, 1.891636363636651)",bus,,lv,
45,LV6.201 Bus 23,"(1.8906060606059407, 1.1127272727290696)",bus,,lv,
46,LV6.201 Bus 47,"(1.056515151514852, 1.891636363636651)",bus,,lv,
47,LV6.201 Bus 48,"(0.6672727272722783, 2.6149090909099533)",bus,,lv,
48,LV6.201 Bus 49,"(0.6672727272722783, 2.4480000000031628)",bus,,lv,
49,LV6.201 Bus 50,"(0.6672727272722783, 2.2254545454541863)",bus,,lv,
50,LV6.201 Bus 51,"(0.7228787878782191, 2.002909090909163)",bus,,lv,
51,LV6.201 Bus 52,"(0.7228787878782191, 1.836000000002372)",bus,,lv,
52,LV6.201 Bus 53,"(0.6672727272722783, 1.6134545454573488)",bus,,lv,
53,LV6.201 Bus 54,"(0.6672727272722783, 1.4465454545466045)",bus,,lv,
54,LV6.201 Bus 55,"(0.33363636363564525, 2.6149090909099533)",bus,,lv,
55,LV6.201 Bus 56,"(0.0, 2.6149090909099533)",bus,,lv,
56,LV6.201 Bus 57,"(0.0, 2.4480000000031628)",bus,,lv,
57,LV6.201 Bus 58,"(0.0, 2.2254545454541863)",bus,,lv,
58,LV6.201 Bus 59,"(0.0, 2.002909090909163)",bus,,lv,
59,MV2.101-LV6.201-Trafo 1,"(1.779393939394059, 2.0029090909091627)",trafo,MV2.101 Bus 4,lv,
60,LV6.201 Switch 92,"(1.835, 1.4743636363637442)",switch,"('MV2.101 Bus 4', 'MV2.101-LV6.201-Trafo 1')",lv,
61,LV6.201 Switch 22 (0),"(1.4735606060608903, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 29')",lv,
62,LV6.201 Switch 23,"(1.723787878788118, 2.531454545454581)",switch,"('LV6.201 Bus 9', 'MV2.101-LV6.201-Trafo 1')",lv,
63,LV6.201 Switch 95,"(1.1677272727272276, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 48')",lv,
64,LV6.201 Switch 109,"(1.0009090909089113, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 55')",lv,
65,LV6.201 Switch 110 (0),"(0.8340909090910886, 2.8374545454549764)",switch,"('LV6.201 Bus 56', 'LV6.201 Bus 9')",lv,
66,LV6.201 Switch 20,"(1.8628030303034642, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 17')",lv,
67,LV6.201 Switch 22 (1),"(2.085227272727722, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 5')",lv,
68,LV6.201 Switch 24,"(2.4188636363638607, 2.8374545454549764)",switch,"('LV6.201 Bus 37', 'LV6.201 Bus 9')",lv,
69,LV6.201 Switch 1,"(1.8906060606059407, 0.6398181818179303)",switch,"('LV6.201 Bus 46', 'LV6.201 Bus 1')",lv,
70,LV6.201 Switch 2,"(1.8906060606059407, 0.4729090909091628)",switch,"('LV6.201 Bus 42', 'LV6.201 Bus 1')",lv,
71,LV6.201 Switch 29,"(1.8628030303029703, 1.6134545454573486)",switch,"('LV6.201 Bus 12', 'LV6.201 Bus 18')",lv,
72,LV6.201 Switch 30,"(1.835, 1.8081818181832556)",switch,"('LV6.201 Bus 7', 'LV6.201 Bus 12')",lv,
73,LV6.201 Switch 59,"(2.0018181818183165, 2.3645454545477906)",switch,"('LV6.201 Bus 28', 'LV6.201 Bus 6')",lv,
74,LV6.201 Switch 58,"(2.057424242424751, 2.5314545454565582)",switch,"('LV6.201 Bus 17', 'LV6.201 Bus 28')",lv,
75,LV6.201 Switch 86,"(2.502272727273266, 2.3645454545477906)",switch,"('LV6.201 Bus 34', 'LV6.201 Bus 44')",lv,
76,LV6.201 Switch 87,"(2.502272727273266, 2.197636363637047)",switch,"('LV6.201 Bus 44', 'LV6.201 Bus 22')",lv,
77,LV6.201 Switch 32,"(2.9471212121217807, 1.0570909090908374)",switch,"('LV6.201 Bus 13', 'LV6.201 Bus 33')",lv,
78,LV6.201 Switch 31,"(2.9471212121217807, 0.8623636363649301)",switch,"('LV6.201 Bus 30', 'LV6.201 Bus 13')",lv,
79,LV6.201 Switch 40,"(1.8628030303029703, 1.6134545454573486)",switch,"('LV6.201 Bus 12', 'LV6.201 Bus 18')",lv,
80,LV6.201 Switch 41,"(1.8906060606059407, 1.4187272727294649)",switch,"('LV6.201 Bus 18', 'LV6.201 Bus 11')",lv,
81,LV6.201 Switch 91,"(1.8906060606059407, 0.834545454545814)",switch,"('LV6.201 Bus 40', 'LV6.201 Bus 46')",lv,
82,LV6.201 Switch 90,"(1.8906060606059407, 0.6398181818179303)",switch,"('LV6.201 Bus 46', 'LV6.201 Bus 1')",lv,
83,LV6.201 Switch 63,"(2.9471212121217807, 0.8623636363649301)",switch,"('LV6.201 Bus 30', 'LV6.201 Bus 13')",lv,
84,LV6.201 Switch 62,"(2.9193181818188103, 0.6676363636370465)",switch,"('LV6.201 Bus 31', 'LV6.201 Bus 30')",lv,
85,LV6.201 Switch 69,"(2.502272727273266, 2.5314545454565582)",switch,"('LV6.201 Bus 5', 'LV6.201 Bus 34')",lv,
86,LV6.201 Switch 70,"(2.502272727273266, 2.3645454545477906)",switch,"('LV6.201 Bus 34', 'LV6.201 Bus 44')",lv,
87,LV6.201 Switch 78,"(1.890606060605941, 2.197636363637047)",switch,"('LV6.201 Bus 6', 'LV6.201 Bus 39')",lv,
88,LV6.201 Switch 79,"(1.835, 2.0029090909091627)",switch,"('LV6.201 Bus 39', 'LV6.201 Bus 7')",lv,
89,LV6.201 Switch 39,"(1.8628030303034642, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 17')",lv,
90,LV6.201 Switch 38,"(2.057424242424751, 2.5314545454565582)",switch,"('LV6.201 Bus 17', 'LV6.201 Bus 28')",lv,
91,LV6.201 Switch 42,"(1.1677272727272276, 2.197636363637047)",switch,"('LV6.201 Bus 2', 'LV6.201 Bus 19')",lv,
92,LV6.201 Switch 94,"(1.0843181818178227, 2.0029090909091627)",switch,"('LV6.201 Bus 19', 'LV6.201 Bus 47')",lv,
93,LV6.201 Switch 82,"(3.67, 1.8081818181832556)",switch,"('LV6.201 Bus 35', 'LV6.201 Bus 41')",lv,
94,LV6.201 Switch 72,"(3.67, 1.8081818181832556)",switch,"('LV6.201 Bus 35', 'LV6.201 Bus 41')",lv,
95,LV6.201 Switch 71,"(3.503181818182177, 1.975090909092023)",switch,"('LV6.201 Bus 3', 'LV6.201 Bus 35')",lv,
96,LV6.201 Switch 17,"(1.835, 1.8081818181832556)",switch,"('LV6.201 Bus 7', 'LV6.201 Bus 12')",lv,
97,LV6.201 Switch 18,"(1.835, 2.0029090909091627)",switch,"('LV6.201 Bus 39', 'LV6.201 Bus 7')",lv,
98,LV6.201 Switch 14,"(1.890606060605941, 2.197636363637047)",switch,"('LV6.201 Bus 6', 'LV6.201 Bus 39')",lv,
99,LV6.201 Switch 15,"(2.0018181818183165, 2.3645454545477906)",switch,"('LV6.201 Bus 28', 'LV6.201 Bus 6')",lv,
100,LV6.201 Switch 16,"(2.0574242424242577, 2.197636363637047)",switch,"('LV6.201 Bus 36', 'LV6.201 Bus 6')",lv,
101,LV6.201 Switch 83,"(1.8906060606059407, 0.4729090909091628)",switch,"('LV6.201 Bus 42', 'LV6.201 Bus 1')",lv,
102,LV6.201 Switch 45,"(2.9193181818188103, 0.08345454545537204)",switch,"('LV6.201 Bus 21', 'LV6.201 Bus 26')",lv,
103,LV6.201 Switch 68,"(2.9471212121217807, 1.0570909090908374)",switch,"('LV6.201 Bus 13', 'LV6.201 Bus 33')",lv,
104,LV6.201 Switch 67,"(2.9471212121217807, 1.251818181818721)",switch,"('LV6.201 Bus 33', 'LV6.201 Bus 38')",lv,
105,LV6.201 Switch 4,"(1.3345454545455442, 2.197636363637047)",switch,"('LV6.201 Bus 15', 'LV6.201 Bus 2')",lv,
106,LV6.201 Switch 5,"(1.1677272727272276, 2.197636363637047)",switch,"('LV6.201 Bus 2', 'LV6.201 Bus 19')",lv,
107,LV6.201 Switch 3,"(1.251136363636633, 2.3645454545477906)",switch,"('LV6.201 Bus 25', 'LV6.201 Bus 2')",lv,
108,LV6.201 Switch 27,"(1.8906060606059407, 1.4187272727294649)",switch,"('LV6.201 Bus 18', 'LV6.201 Bus 11')",lv,
109,LV6.201 Switch 28,"(1.8906060606059407, 1.2240000000015812)",switch,"('LV6.201 Bus 11', 'LV6.201 Bus 23')",lv,
110,LV6.201 Switch 88,"(2.9193181818188103, 0.2781818181832557)",switch,"('LV6.201 Bus 26', 'LV6.201 Bus 45')",lv,
111,LV6.201 Switch 89,"(2.89151515151584, 0.4729090909091628)",switch,"('LV6.201 Bus 45', 'LV6.201 Bus 31')",lv,
112,LV6.201 Switch 6,"(3.2529545454549496, 1.975090909092023)",switch,"('LV6.201 Bus 3', 'LV6.201 Bus 24')",lv,
113,LV6.201 Switch 7,"(3.503181818182177, 1.975090909092023)",switch,"('LV6.201 Bus 3', 'LV6.201 Bus 35')",lv,
114,LV6.201 Switch 8,"(3.2529545454549496, 2.142000000000791)",switch,"('LV6.201 Bus 43', 'LV6.201 Bus 3')",lv,
115,LV6.201 Switch 77,"(2.9193181818188103, 1.4465454545466048)",switch,"('LV6.201 Bus 38', 'LV6.201 Bus 27')",lv,
116,LV6.201 Switch 76,"(2.9471212121217807, 1.251818181818721)",switch,"('LV6.201 Bus 33', 'LV6.201 Bus 38')",lv,
117,LV6.201 Switch 43,"(3.169545454545544, 2.3367272727286745)",switch,"('LV6.201 Bus 20', 'LV6.201 Bus 43')",lv,
118,LV6.201 Switch 44,"(3.169545454545544, 2.5314545454565582)",switch,"('LV6.201 Bus 20', 'LV6.201 Bus 37')",lv,
119,LV6.201 Switch 73,"(2.0574242424242577, 2.197636363637047)",switch,"('LV6.201 Bus 36', 'LV6.201 Bus 6')",lv,
120,LV6.201 Switch 12,"(2.502272727273266, 2.5314545454565582)",switch,"('LV6.201 Bus 5', 'LV6.201 Bus 34')",lv,
121,LV6.201 Switch 13,"(2.085227272727722, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 5')",lv,
122,LV6.201 Switch 56,"(2.9193181818188103, 1.4465454545466048)",switch,"('LV6.201 Bus 38', 'LV6.201 Bus 27')",lv,
123,LV6.201 Switch 57,"(2.974924242424751, 1.6412727272744885)",switch,"('LV6.201 Bus 27', 'LV6.201 Bus 4')",lv,
124,LV6.201 Switch 81,"(1.8906060606059407, 0.834545454545814)",switch,"('LV6.201 Bus 40', 'LV6.201 Bus 46')",lv,
125,LV6.201 Switch 80,"(1.8906060606059407, 1.0292727272736975)",switch,"('LV6.201 Bus 23', 'LV6.201 Bus 40')",lv,
126,LV6.201 Switch 46,"(2.5300757575762365, 2.0029090909091627)",switch,"('LV6.201 Bus 22', 'LV6.201 Bus 8')",lv,
127,LV6.201 Switch 47,"(2.502272727273266, 2.197636363637047)",switch,"('LV6.201 Bus 44', 'LV6.201 Bus 22')",lv,
128,LV6.201 Switch 50,"(3.2529545454549496, 1.975090909092023)",switch,"('LV6.201 Bus 3', 'LV6.201 Bus 24')",lv,
129,LV6.201 Switch 51,"(3.1139393939396034, 1.8081818181832556)",switch,"('LV6.201 Bus 24', 'LV6.201 Bus 4')",lv,
130,LV6.201 Switch 53,"(1.2789393939396034, 2.5314545454565582)",switch,"('LV6.201 Bus 29', 'LV6.201 Bus 25')",lv,
131,LV6.201 Switch 52,"(1.251136363636633, 2.3645454545477906)",switch,"('LV6.201 Bus 25', 'LV6.201 Bus 2')",lv,
132,LV6.201 Switch 54,"(2.9193181818188103, 0.2781818181832557)",switch,"('LV6.201 Bus 26', 'LV6.201 Bus 45')",lv,
133,LV6.201 Switch 55,"(2.9193181818188103, 0.08345454545537204)",switch,"('LV6.201 Bus 21', 'LV6.201 Bus 26')",lv,
134,LV6.201 Switch 61,"(1.4735606060608903, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 29')",lv,
135,LV6.201 Switch 60,"(1.2789393939396034, 2.5314545454565582)",switch,"('LV6.201 Bus 29', 'LV6.201 Bus 25')",lv,
136,LV6.201 Switch 33,"(1.4457575757574261, 1.8081818181832556)",switch,"('LV6.201 Bus 16', 'LV6.201 Bus 14')",lv,
137,LV6.201 Switch 35,"(1.3345454545455442, 2.197636363637047)",switch,"('LV6.201 Bus 15', 'LV6.201 Bus 2')",lv,
138,LV6.201 Switch 34,"(1.4457575757574261, 2.0029090909091627)",switch,"('LV6.201 Bus 16', 'LV6.201 Bus 15')",lv,
139,LV6.201 Switch 84,"(3.169545454545544, 2.3367272727286745)",switch,"('LV6.201 Bus 20', 'LV6.201 Bus 43')",lv,
140,LV6.201 Switch 85,"(3.2529545454549496, 2.142000000000791)",switch,"('LV6.201 Bus 43', 'LV6.201 Bus 3')",lv,
141,LV6.201 Switch 74,"(3.169545454545544, 2.5314545454565582)",switch,"('LV6.201 Bus 20', 'LV6.201 Bus 37')",lv,
142,LV6.201 Switch 75,"(2.4188636363638607, 2.8374545454549764)",switch,"('LV6.201 Bus 37', 'LV6.201 Bus 9')",lv,
143,LV6.201 Switch 64,"(2.9193181818188103, 0.6676363636370465)",switch,"('LV6.201 Bus 31', 'LV6.201 Bus 30')",lv,
144,LV6.201 Switch 65,"(2.89151515151584, 0.4729090909091628)",switch,"('LV6.201 Bus 45', 'LV6.201 Bus 31')",lv,
145,LV6.201 Switch 19,"(2.5300757575762365, 2.0029090909091627)",switch,"('LV6.201 Bus 22', 'LV6.201 Bus 8')",lv,
146,LV6.201 Switch 66,"(3.197348484849009, 1.6412727272744885)",switch,"('LV6.201 Bus 4', 'LV6.201 Bus 32')",lv,
147,LV6.201 Switch 10,"(3.1139393939396034, 1.8081818181832556)",switch,"('LV6.201 Bus 24', 'LV6.201 Bus 4')",lv,
148,LV6.201 Switch 11,"(2.974924242424751, 1.6412727272744885)",switch,"('LV6.201 Bus 27', 'LV6.201 Bus 4')",lv,
149,LV6.201 Switch 9,"(3.197348484849009, 1.6412727272744885)",switch,"('LV6.201 Bus 4', 'LV6.201 Bus 32')",lv,
150,LV6.201 Switch 36,"(1.4457575757574261, 1.8081818181832556)",switch,"('LV6.201 Bus 16', 'LV6.201 Bus 14')",lv,
151,LV6.201 Switch 37,"(1.4457575757574261, 2.0029090909091627)",switch,"('LV6.201 Bus 16', 'LV6.201 Bus 15')",lv,
152,LV6.201 Switch 49,"(1.8906060606059407, 1.2240000000015812)",switch,"('LV6.201 Bus 11', 'LV6.201 Bus 23')",lv,
153,LV6.201 Switch 48,"(1.8906060606059407, 1.0292727272736975)",switch,"('LV6.201 Bus 23', 'LV6.201 Bus 40')",lv,
154,LV6.201 Switch 96,"(1.0843181818178227, 2.0029090909091627)",switch,"('LV6.201 Bus 19', 'LV6.201 Bus 47')",lv,
155,LV6.201 Switch 99,"(0.6672727272722783, 2.5314545454565582)",switch,"('LV6.201 Bus 48', 'LV6.201 Bus 49')",lv,
156,LV6.201 Switch 97,"(1.1677272727272276, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 48')",lv,
157,LV6.201 Switch 101,"(0.6672727272722783, 2.5314545454565582)",switch,"('LV6.201 Bus 48', 'LV6.201 Bus 49')",lv,
158,LV6.201 Switch 102,"(0.6672727272722783, 2.3367272727286745)",switch,"('LV6.201 Bus 49', 'LV6.201 Bus 50')",lv,
159,LV6.201 Switch 105,"(0.6950757575752486, 2.1141818181816747)",switch,"('LV6.201 Bus 50', 'LV6.201 Bus 51')",lv,
160,LV6.201 Switch 103,"(0.6672727272722783, 2.3367272727286745)",switch,"('LV6.201 Bus 49', 'LV6.201 Bus 50')",lv,
161,LV6.201 Switch 108,"(0.7228787878782191, 1.9194545454557677)",switch,"('LV6.201 Bus 51', 'LV6.201 Bus 52')",lv,
162,LV6.201 Switch 106,"(0.6950757575752486, 2.1141818181816747)",switch,"('LV6.201 Bus 50', 'LV6.201 Bus 51')",lv,
163,LV6.201 Switch 110 (1),"(0.7228787878782191, 1.9194545454557677)",switch,"('LV6.201 Bus 51', 'LV6.201 Bus 52')",lv,
164,LV6.201 Switch 111 (0),"(0.6950757575752486, 1.7247272727298604)",switch,"('LV6.201 Bus 52', 'LV6.201 Bus 53')",lv,
165,LV6.201 Switch 113 (0),"(0.6672727272722783, 1.5300000000019767)",switch,"('LV6.201 Bus 53', 'LV6.201 Bus 54')",lv,
166,LV6.201 Switch 114 (0),"(0.6950757575752486, 1.7247272727298604)",switch,"('LV6.201 Bus 52', 'LV6.201 Bus 53')",lv,
167,LV6.201 Switch 116,"(0.6672727272722783, 1.5300000000019767)",switch,"('LV6.201 Bus 53', 'LV6.201 Bus 54')",lv,
168,LV6.201 Switch 111 (1),"(1.0009090909089113, 2.8374545454549764)",switch,"('LV6.201 Bus 9', 'LV6.201 Bus 55')",lv,
169,LV6.201 Switch 112,"(0.8340909090910886, 2.8374545454549764)",switch,"('LV6.201 Bus 56', 'LV6.201 Bus 9')",lv,
170,LV6.201 Switch 113 (1),"(0.0, 2.5314545454565582)",switch,"('LV6.201 Bus 56', 'LV6.201 Bus 57')",lv,
171,LV6.201 Switch 114 (1),"(0.0, 2.5314545454565582)",switch,"('LV6.201 Bus 56', 'LV6.201 Bus 57')",lv,
172,LV6.201 Switch 115,"(0.0, 2.3367272727286745)",switch,"('LV6.201 Bus 57', 'LV6.201 Bus 58')",lv,
173,LV6.201 Switch 117,"(0.0, 2.3367272727286745)",switch,"('LV6.201 Bus 57', 'LV6.201 Bus 58')",lv,
174,LV6.201 Switch 118,"(0.0, 2.1141818181816747)",switch,"('LV6.201 Bus 58', 'LV6.201 Bus 59')",lv,
175,LV6.201 Switch 119,"(0.0, 2.1141818181816747)",switch,"('LV6.201 Bus 58', 'LV6.201 Bus 59')",lv,
176,LV6.201 Load 16,"(1.880875, 1.7247272727298604)",load,LV6.201 Bus 12,lv,
177,LV6.201 Load 24,"(2.103299242424751, 2.6149090909099533)",load,LV6.201 Bus 17,lv,
178,LV6.201 Load 36,"(3.038871212121781, 0.9458181818183256)",load,LV6.201 Bus 13,lv,
179,LV6.201 Load 7,"(1.9364810606059408, 0.38945454545576735)",load,LV6.201 Bus 42,lv,
180,LV6.201 Load 33,"(2.103299242424751, 2.4480000000031628)",load,LV6.201 Bus 28,lv,
181,LV6.201 Load 28,"(1.4916325757574262, 1.7247272727298604)",load,LV6.201 Bus 14,lv,
182,LV6.201 Load 37,"(3.76175, 1.891636363636651)",load,LV6.201 Bus 35,lv,
183,LV6.201 Load 19,"(2.5940227272732663, 2.4480000000031628)",load,LV6.201 Bus 34,lv,
184,LV6.201 Load 9,"(1.4916325757574262, 2.1141818181816747)",load,LV6.201 Bus 15,lv,
185,LV6.201 Load 40,"(3.76175, 1.7247272727298604)",load,LV6.201 Bus 41,lv,
186,LV6.201 Load 39,"(3.038871212121781, 0.7789090909115347)",load,LV6.201 Bus 30,lv,
187,LV6.201 Load 13,"(1.9364810606059408, 1.1127272727290696)",load,LV6.201 Bus 23,lv,
188,LV6.201 Load 18,"(1.1579962121207932, 2.1141818181816747)",load,LV6.201 Bus 19,lv,
189,LV6.201 Load 22,"(2.2603863636366333, 2.1141818181816747)",load,LV6.201 Bus 36,lv,
190,LV6.201 Load 17,"(1.880875, 2.1141818181816747)",load,LV6.201 Bus 39,lv,
191,LV6.201 Load 38,"(2.98326515151584, 0.38945454545576735)",load,LV6.201 Bus 45,lv,
192,LV6.201 Load 20,"(1.9364810606059408, 1.335272727274093)",load,LV6.201 Bus 11,lv,
193,LV6.201 Load 35,"(1.4916325757574262, 1.891636363636651)",load,LV6.201 Bus 16,lv,
194,LV6.201 Load 26,"(1.9364810606059408, 0.7232727272733023)",load,LV6.201 Bus 46,lv,
195,LV6.201 Load 15,"(1.880875, 1.891636363636651)",load,LV6.201 Bus 7,lv,
196,LV6.201 Load 12,"(3.038871212121781, 1.335272727274093)",load,LV6.201 Bus 38,lv,
197,LV6.201 Load 34,"(3.4281136363643547, 1.5578181818191164)",load,LV6.201 Bus 32,lv,
198,LV6.201 Load 32,"(1.9364810606059408, 0.9458181818183256)",load,LV6.201 Bus 40,lv,
199,LV6.201 Load 3,"(3.2154204545455443, 1.891636363636651)",load,LV6.201 Bus 24,lv,
200,LV6.201 Load 8,"(1.9364810606059408, 0.5563636363625583)",load,LV6.201 Bus 1,lv,
201,LV6.201 Load 21,"(2.649628787879207, 1.891636363636651)",load,LV6.201 Bus 8,lv,
202,LV6.201 Load 30,"(2.5940227272732663, 2.6149090909099533)",load,LV6.201 Bus 5,lv,
203,LV6.201 Load 25,"(3.2154204545455443, 2.6149090909099533)",load,LV6.201 Bus 37,lv,
204,LV6.201 Load 4,"(2.98326515151584, 0.0)",load,LV6.201 Bus 21,lv,
205,LV6.201 Load 14,"(3.1146367432094855, 2.151948791125607)",load,LV6.201 Bus 43,lv,
206,LV6.201 Load 27,"(2.5940227272732663, 2.2810909090924185)",load,LV6.201 Bus 44,lv,
207,LV6.201 Load 2,"(2.98326515151584, 0.5563636363625583)",load,LV6.201 Bus 31,lv,
208,LV6.201 Load 10,"(3.2154204545455443, 2.4480000000031628)",load,LV6.201 Bus 20,lv,
209,LV6.201 Load 5,"(3.038871212121781, 0.16690909091074407)",load,LV6.201 Bus 26,lv,
210,LV6.201 Load 11,"(2.5940227272732663, 2.1141818181816747)",load,LV6.201 Bus 22,lv,
211,LV6.201 Load 29,"(1.3248143939396035, 2.6149090909099533)",load,LV6.201 Bus 29,lv,
212,LV6.201 Load 23,"(2.93739015151584, 1.5578181818191164)",load,LV6.201 Bus 27,lv,
213,LV6.201 Load 6,"(1.3248143939396035, 2.4480000000031628)",load,LV6.201 Bus 25,lv,
214,LV6.201 Load 31,"(1.9364810606059408, 1.502181818184837)",load,LV6.201 Bus 18,lv,
215,LV6.201 Load 1,"(3.038871212121781, 1.168363636363349)",load,LV6.201 Bus 33,lv,
216,LV6.201 Load 41,"(1.0290607958468228, 1.8548834864723616)",load,LV6.201 Bus 47,lv,
217,LV6.201 Load 42,"(0.6913718735092916, 2.653944290097956)",load,LV6.201 Bus 48,lv,
218,LV6.201 Load 43,"(0.6913718735092916, 2.4870351991911654)",load,LV6.201 Bus 49,lv,
219,LV6.201 Load 44,"(0.6913718735092916, 2.264489744642189)",load,LV6.201 Bus 50,lv,
220,LV6.201 Load 45,"(0.7469779341152325, 2.041944290097166)",load,LV6.201 Bus 51,lv,
221,LV6.201 Load 46,"(0.7469779341152325, 1.8750351991903746)",load,LV6.201 Bus 52,lv,
222,LV6.201 Load 47,"(0.6913718735092916, 1.6524897446453515)",load,LV6.201 Bus 53,lv,
223,LV6.201 Load 48,"(0.6913718735092916, 1.4855806537346072)",load,LV6.201 Bus 54,lv,
224,LV6.201 Load 49,"(0.2787276522995868, 2.541403336581374)",load,LV6.201 Bus 55,lv,
225,LV6.201 Load 50,"(0.024099146237013352, 2.653944290097956)",load,LV6.201 Bus 56,lv,
226,LV6.201 Load 51,"(-0.04569552943710186, 2.6189630043849745)",load,LV6.201 Bus 56,lv,
227,LV6.201 Load 52,"(0.024099146237013352, 2.4870351991911654)",load,LV6.201 Bus 57,lv,
228,LV6.201 Load 53,"(-0.04569552943710186, 2.452053913478184)",load,LV6.201 Bus 57,lv,
229,LV6.201 Load 54,"(0.024099146237013352, 2.264489744642189)",load,LV6.201 Bus 58,lv,
230,LV6.201 Load 55,"(-0.04569552943710186, 2.2295084589292076)",load,LV6.201 Bus 58,lv,
231,LV6.201 Load 56,"(0.024099146237013352, 2.041944290097166)",load,LV6.201 Bus 59,lv,
232,LV6.201 Load 57,"(-0.04569552943710186, 2.0069630043841844)",load,LV6.201 Bus 59,lv,
233,LV6.201 Load 96,"(0.6215771978351764, 2.6189630043849745)",load,LV6.201 Bus 48,lv,
234,LV6.201 Load 97,"(0.6215771978351764, 2.452053913478184)",load,LV6.201 Bus 49,lv,
