,name,pos,type,connection,voltage,connection_length
56,bus 56,"(1.1332499999999999, 0.9066000000000001)",bus,,lv,
57,bus 57,"(1.511, 0.45330000000000004)",bus,,lv,
58,bus 58,"(1.43545, 0.6044)",bus,,lv,
59,bus 59,"(1.3598999999999999, 0.7555000000000001)",bus,,lv,
60,bus 60,"(1.28435, 0.9066000000000001)",bus,,lv,
61,bus 61,"(1.1332499999999999, 1.0577)",bus,,lv,
62,bus 62,"(1.73765, 0.3022)",bus,,lv,
63,bus 63,"(1.6621, 0.45330000000000004)",bus,,lv,
64,bus 64,"(1.58655, 0.6044)",bus,,lv,
65,bus 65,"(1.511, 0.7555000000000001)",bus,,lv,
66,bus 66,"(1.43545, 0.9066000000000001)",bus,,lv,
67,bus 67,"(1.3598999999999999, 1.0577)",bus,,lv,
68,bus 68,"(1.28435, 1.2088)",bus,,lv,
69,bus 69,"(1.2087999999999999, 1.3599)",bus,,lv,
70,bus 70,"(1.1332499999999999, 1.5110000000000001)",bus,,lv,
71,bus 71,"(1.8132, 0.45330000000000004)",bus,,lv,
72,bus 72,"(1.73765, 0.6044)",bus,,lv,
73,bus 73,"(1.6621, 0.7555000000000001)",bus,,lv,
74,bus 74,"(1.58655, 0.9066000000000001)",bus,,lv,
75,bus 75,"(1.511, 1.0577)",bus,,lv,
76,bus 76,"(1.43545, 1.2088)",bus,,lv,
77,bus 77,"(1.3598999999999999, 1.3599)",bus,,lv,
78,bus 78,"(1.28435, 1.5110000000000001)",bus,,lv,
79,bus 79,"(1.1332499999999999, 1.6621000000000004)",bus,,lv,
80,line0,,line,"('busbar', 'bus 2')",lv,0.053
81,line1,,line,"('bus 2', 'bus 3')",lv,0.053
82,line2,,line,"('bus 3', 'bus 4')",lv,0.053
83,line3,,line,"('bus 4', 'bus 5')",lv,0.053
84,line4,,line,"('bus 5', 'bus 6')",lv,0.053
85,line5,,line,"('bus 6', 'bus 7')",lv,0.053
86,line6,,line,"('bus 7', 'bus 8')",lv,0.053
87,line7,,line,"('bus 8', 'bus 9')",lv,0.053
88,line8,,line,"('bus 9', 'bus 10')",lv,0.053
89,line9,,line,"('bus 2', 'bus 11')",lv,0.021
90,line10,,line,"('bus 3', 'bus 12')",lv,0.021
91,line11,,line,"('bus 4', 'bus 13')",lv,0.021
92,line12,,line,"('bus 5', 'bus 14')",lv,0.021
93,line13,,line,"('bus 6', 'bus 15')",lv,0.021
94,line14,,line,"('bus 7', 'bus 16')",lv,0.021
95,line15,,line,"('bus 8', 'bus 17')",lv,0.021
96,line16,,line,"('bus 9', 'bus 18')",lv,0.021
97,line17,,line,"('bus 10', 'bus 19')",lv,0.021
98,line18,,line,"('busbar', 'bus 20')",lv,0.034
99,line19,,line,"('bus 20', 'bus 21')",lv,0.034
100,line20,,line,"('bus 21', 'bus 22')",lv,0.034
101,line21,,line,"('bus 22', 'bus 23')",lv,0.034
102,line22,,line,"('bus 23', 'bus 24')",lv,0.034
103,line23,,line,"('bus 24', 'bus 25')",lv,0.034
104,line24,,line,"('bus 25', 'bus 26')",lv,0.034
105,line25,,line,"('bus 26', 'bus 27')",lv,0.034
106,line26,,line,"('bus 27', 'bus 28')",lv,0.034
107,line27,,line,"('bus 28', 'bus 29')",lv,0.034
108,line28,,line,"('bus 29', 'bus 30')",lv,0.034
109,line29,,line,"('bus 30', 'bus 31')",lv,0.034
110,line30,,line,"('bus 31', 'bus 32')",lv,0.034
111,line31,,line,"('bus 32', 'bus 33')",lv,0.034
112,line32,,line,"('bus 33', 'bus 34')",lv,0.034
113,line33,,line,"('bus 34', 'bus 35')",lv,0.034
114,line34,,line,"('bus 20', 'bus 36')",lv,0.021
115,line35,,line,"('bus 21', 'bus 37')",lv,0.021
116,line36,,line,"('bus 22', 'bus 38')",lv,0.021
117,line37,,line,"('bus 23', 'bus 39')",lv,0.021
118,line38,,line,"('bus 24', 'bus 40')",lv,0.021
119,line39,,line,"('bus 25', 'bus 41')",lv,0.021
120,line40,,line,"('bus 26', 'bus 42')",lv,0.021
121,line41,,line,"('bus 27', 'bus 43')",lv,0.021
122,line42,,line,"('bus 28', 'bus 44')",lv,0.021
123,line43,,line,"('bus 29', 'bus 45')",lv,0.021
124,line44,,line,"('bus 30', 'bus 46')",lv,0.021
125,line45,,line,"('bus 31', 'bus 47')",lv,0.021
126,line46,,line,"('bus 32', 'bus 48')",lv,0.021
127,line47,,line,"('bus 33', 'bus 49')",lv,0.021
128,line48,,line,"('bus 34', 'bus 50')",lv,0.021
129,line49,,line,"('bus 35', 'bus 51')",lv,0.021
130,line50,,line,"('busbar', 'bus 52')",lv,0.08
131,line51,,line,"('bus 52', 'bus 53')",lv,0.08
132,line52,,line,"('bus 53', 'bus 54')",lv,0.08
133,line53,,line,"('bus 54', 'bus 55')",lv,0.08
134,line54,,line,"('bus 55', 'bus 56')",lv,0.08
135,line55,,line,"('bus 52', 'bus 57')",lv,0.021
136,line56,,line,"('bus 53', 'bus 58')",lv,0.021
137,line57,,line,"('bus 54', 'bus 59')",lv,0.021
138,line58,,line,"('bus 55', 'bus 60')",lv,0.021
139,line59,,line,"('bus 56', 'bus 61')",lv,0.021
140,line60,,line,"('busbar', 'bus 62')",lv,0.04
141,line61,,line,"('bus 62', 'bus 63')",lv,0.04
142,line62,,line,"('bus 63', 'bus 64')",lv,0.04
143,line63,,line,"('bus 64', 'bus 65')",lv,0.04
144,line64,,line,"('bus 65', 'bus 66')",lv,0.04
145,line65,,line,"('bus 66', 'bus 67')",lv,0.04
146,line66,,line,"('bus 67', 'bus 68')",lv,0.04
147,line67,,line,"('bus 68', 'bus 69')",lv,0.04
148,line68,,line,"('bus 69', 'bus 70')",lv,0.04
149,line69,,line,"('bus 62', 'bus 71')",lv,0.021
150,line70,,line,"('bus 63', 'bus 72')",lv,0.021
151,line71,,line,"('bus 64', 'bus 73')",lv,0.021
152,line72,,line,"('bus 65', 'bus 74')",lv,0.021
153,line73,,line,"('bus 66', 'bus 75')",lv,0.021
154,line74,,line,"('bus 67', 'bus 76')",lv,0.021
155,line75,,line,"('bus 68', 'bus 77')",lv,0.021
156,line76,,line,"('bus 69', 'bus 78')",lv,0.021
157,line77,,line,"('bus 70', 'bus 79')",lv,0.021
158,trafo0,"(1.28435, 0.07555)",trafo,"('mv bus', 'busbar')",lv,
159,load0,"(0.8862888229808646, 0.49382486876101334)",load,bus 11,lv,
160,load1,"(0.853715, 0.6044)",load,bus 12,lv,
161,load2,"(0.778165, 0.7555000000000001)",load,bus 13,lv,
162,load3,"(0.702615, 0.9066000000000001)",load,bus 14,lv,
163,load4,"(0.5840888229808646, 1.0982248687610134)",load,bus 15,lv,
164,load5,"(0.5085388229808647, 1.2493248687610135)",load,bus 16,lv,
165,load6,"(0.4329888229808647, 1.4004248687610135)",load,bus 17,lv,
166,load7,"(0.3574388229808647, 1.5515248687610135)",load,bus 18,lv,
167,load8,"(0.27198, 1.6621000000000004)",load,bus 19,lv,
168,load9,"(1.25413, 0.45330000000000004)",load,bus 36,lv,
169,load10,"(1.17858, 0.6044)",load,bus 37,lv,
170,load11,"(1.1030300000000002, 0.7555000000000001)",load,bus 38,lv,
171,load12,"(1.02748, 0.9066000000000001)",load,bus 39,lv,
172,load13,"(0.8862888229808646, 1.0982248687610134)",load,bus 40,lv,
173,load14,"(0.8107388229808646, 1.2493248687610135)",load,bus 41,lv,
174,load15,"(0.7351888229808646, 1.4004248687610135)",load,bus 42,lv,
175,load16,"(0.6596388229808646, 1.5515248687610135)",load,bus 43,lv,
176,load17,"(0.5840888229808646, 1.7026248687610137)",load,bus 44,lv,
177,load18,"(0.5085388229808647, 1.8537248687610135)",load,bus 45,lv,
178,load19,"(0.4329888229808647, 2.0048248687610135)",load,bus 46,lv,
179,load20,"(0.3574388229808647, 2.1559248687610135)",load,bus 47,lv,
180,load21,"(0.2818888229808647, 2.3070248687610135)",load,bus 48,lv,
181,load22,"(0.27198, 2.4176)",load,bus 49,lv,
182,load23,"(0.19643, 2.5687)",load,bus 50,lv,
183,load24,"(-0.020311177019135283, 2.7603248687610136)",load,bus 51,lv,
184,load25,"(1.55633, 0.45330000000000004)",load,bus 57,lv,
185,load26,"(1.48078, 0.6044)",load,bus 58,lv,
186,load27,"(1.40523, 0.7555000000000001)",load,bus 59,lv,
187,load28,"(1.3296800000000002, 0.9066000000000001)",load,bus 60,lv,
188,load29,"(1.17858, 1.0577)",load,bus 61,lv,
189,load30,"(1.85853, 0.45330000000000004)",load,bus 71,lv,
190,load31,"(1.78298, 0.6044)",load,bus 72,lv,
191,load32,"(1.70743, 0.7555000000000001)",load,bus 73,lv,
192,load33,"(1.63188, 0.9066000000000001)",load,bus 74,lv,
193,load34,"(1.55633, 1.0577)",load,bus 75,lv,
194,load35,"(1.48078, 1.2088)",load,bus 76,lv,
195,load36,"(1.40523, 1.3599)",load,bus 77,lv,
196,load37,"(1.3296800000000002, 1.5110000000000001)",load,bus 78,lv,
197,load38,"(1.17858, 1.6621000000000004)",load,bus 79,lv,
198,load39,"(0.5085388229808647, 1.5515248687610135)",load,bus 28,lv,
199,load40,"(0.2818888229808647, 2.0048248687610135)",load,bus 31,lv,
200,load41,"(0.19643, 2.2665)",load,bus 33,lv,
201,load42,"(-0.020311177019135283, 2.6092248687610136)",load,bus 35,lv,
202,load43,"(1.17858, 0.9066000000000001)",load,bus 56,lv,
203,load44,"(1.63188, 0.6044)",load,bus 64,lv,
204,load45,"(1.40523, 1.0577)",load,bus 67,lv,
205,load46,"(1.25413, 1.3599)",load,bus 69,lv,
206,gen0,"(0.5017218050696073, 1.1724837510221855)",gen,bus 16,lv,
207,gen1,"(0.3506218050696073, 1.4746837510221855)",gen,bus 18,lv,
208,gen2,"(1.0475444114904324, 0.7757624343805067)",gen,bus 38,lv,
209,gen3,"(0.8794718050696072, 1.0213837510221855)",gen,bus 40,lv,
210,gen4,"(0.4261718050696073, 1.9279837510221856)",gen,bus 46,lv,
211,gen5,"(0.1307888229808647, 2.6092248687610136)",gen,bus 50,lv,
212,gen6,"(1.4906888229808646, 0.49382486876101334)",gen,bus 57,lv,
213,gen7,"(1.3497444114904322, 0.7757624343805067)",gen,bus 59,lv,
214,gen8,"(1.1129388229808646, 1.0982248687610134)",gen,bus 61,lv,
215,gen9,"(1.7928888229808646, 0.49382486876101334)",gen,bus 71,lv,
216,gen10,"(1.6519444114904323, 0.7757624343805067)",gen,bus 73,lv,
217,gen11,"(1.4906888229808646, 1.0982248687610134)",gen,bus 75,lv,
218,gen12,"(1.4151388229808646, 1.2493248687610135)",gen,bus 76,lv,
