,name,pos,type,connection,voltage,connection_length
27,LV4.101 Bus 11,"(2.0034782608688775, 0.9456250000001097)",bus,,lv,
28,LV4.101 Bus 13,"(2.56, 0.5562499999989021)",bus,,lv,
29,LV4.101 Bus 15,"(1.0017391304344387, 3.504374999999012)",bus,,lv,
30,LV4.101 Bus 30,"(1.5582608695645725, 1.9468749999981336)",bus,,lv,
31,LV4.101 Bus 8,"(2.0034782608688775, 1.1681249999996706)",bus,,lv,
32,LV4.101 Bus 18,"(1.8921739130430484, 3.0593749999998905)",bus,,lv,
33,LV4.101 Bus 19,"(2.0034782608688775, 0.7231250000005489)",bus,,lv,
34,LV4.101 Bus 20,"(1.0017391304344387, 3.0593749999998905)",bus,,lv,
35,LV4.101 Bus 36,"(0.3895652173913903, 3.504374999999012)",bus,,lv,
36,LV4.101 Bus 37,"(0.3895652173913903, 3.281874999999451)",bus,,lv,
37,LV4.101 Bus 38,"(0.3895652173913903, 3.0593749999998905)",bus,,lv,
38,LV4.101 Bus 39,"(0.22260869565165814, 2.7812499999984626)",bus,,lv,
39,LV4.101 Bus 40,"(0.0, 2.558749999998902)",bus,,lv,
40,LV4.101 Bus 41,"(0.0, 2.280625000001427)",bus,,lv,
41,LV4.101 Bus 42,"(0.4452173913043048, 2.558749999998902)",bus,,lv,
42,LV4.101 Bus 43,"(0.4452173913043048, 2.280625000001427)",bus,,lv,
43,LV4.101 Bus 44,"(0.4452173913043048, 2.058124999997914)",bus,,lv,
44,MV1.101-LV4.101-Trafo 1,"(1.9756521739129145, 2.3918749999992315)",trafo,MV1.101 Bus 52,lv,
45,LV4.101 Switch 70,"(2.2678260869564575, 1.5853124999988473)",switch,"('MV1.101 Bus 52', 'MV1.101-LV4.101-Trafo 1')",lv,
46,LV4.101 Switch 1,"(2.2817391304344388, 2.11374999999978)",switch,"('LV4.101 Bus 29', 'LV4.101 Bus 1')",lv,
47,LV4.101 Switch 2,"(2.2817391304344388, 2.336249999999341)",switch,"('LV4.101 Bus 1', 'LV4.101 Bus 12')",lv,
48,LV4.101 Switch 67,"(2.114782608695201, 2.7534374999995057)",switch,"('LV4.101 Bus 14', 'LV4.101 Bus 35')",lv,
49,LV4.101 Switch 68,"(1.9199999999995057, 2.94812500000011)",switch,"('LV4.101 Bus 35', 'LV4.101 Bus 18')",lv,
50,LV4.101 Switch 69,"(1.7252173913038107, 2.7534374999995057)",switch,"('LV4.101 Bus 35', 'LV4.101 Bus 21')",lv,
51,LV4.101 Switch 25,"(2.2817391304344388, 2.558749999998902)",switch,"('LV4.101 Bus 12', 'LV4.101 Bus 14')",lv,
52,LV4.101 Switch 26,"(2.114782608695201, 2.7534374999995057)",switch,"('LV4.101 Bus 14', 'LV4.101 Bus 35')",lv,
53,LV4.101 Switch 41,"(1.5304347826081153, 1.6687500000006588)",switch,"('LV4.101 Bus 23', 'LV4.101 Bus 22')",lv,
54,LV4.101 Switch 6,"(2.56, 0.8899999999982433)",switch,"('LV4.101 Bus 4', 'LV4.101 Bus 6')",lv,
55,LV4.101 Switch 7,"(2.56, 1.0846874999988472)",switch,"('LV4.101 Bus 17', 'LV4.101 Bus 4')",lv,
56,LV4.101 Switch 29,"(1.5026086956516582, 2.558749999998902)",switch,"('LV4.101 Bus 21', 'LV4.101 Bus 16')",lv,
57,LV4.101 Switch 30,"(1.5026086956516582, 2.308437500000384)",switch,"('LV4.101 Bus 16', 'LV4.101 Bus 24')",lv,
58,LV4.101 Switch 46,"(2.56, 0.44499999999912165)",switch,"('LV4.101 Bus 13', 'LV4.101 Bus 25')",lv,
59,LV4.101 Switch 47,"(1.9199999999995057, 3.1706249999996707)",switch,"('LV4.101 Bus 18', 'LV4.101 Bus 26')",lv,
60,LV4.101 Switch 48,"(1.9478260869559632, 3.3931249999992312)",switch,"('LV4.101 Bus 26', 'LV4.101 Bus 5')",lv,
61,LV4.101 Switch 16,"(0.9739130434779815, 2.6699999999986823)",switch,"('LV4.101 Bus 2', 'LV4.101 Bus 9')",lv,
62,LV4.101 Switch 17,"(0.9739130434779815, 2.9203124999991763)",switch,"('LV4.101 Bus 9', 'LV4.101 Bus 20')",lv,
63,LV4.101 Switch 39,"(1.5026086956516582, 2.558749999998902)",switch,"('LV4.101 Bus 21', 'LV4.101 Bus 16')",lv,
64,LV4.101 Switch 40,"(1.7252173913038107, 2.7534374999995057)",switch,"('LV4.101 Bus 35', 'LV4.101 Bus 21')",lv,
65,LV4.101 Switch 54,"(2.2817391304344388, 1.8912500000002197)",switch,"('LV4.101 Bus 7', 'LV4.101 Bus 29')",lv,
66,LV4.101 Switch 55,"(2.2817391304344388, 2.11374999999978)",switch,"('LV4.101 Bus 29', 'LV4.101 Bus 1')",lv,
67,LV4.101 Switch 21,"(2.2817391304344388, 2.558749999998902)",switch,"('LV4.101 Bus 12', 'LV4.101 Bus 14')",lv,
68,LV4.101 Switch 22,"(2.2817391304344388, 2.336249999999341)",switch,"('LV4.101 Bus 1', 'LV4.101 Bus 12')",lv,
69,LV4.101 Switch 42,"(1.5304347826081153, 1.6687500000006588)",switch,"('LV4.101 Bus 23', 'LV4.101 Bus 22')",lv,
70,LV4.101 Switch 43,"(1.5304347826081153, 1.8634374999992864)",switch,"('LV4.101 Bus 30', 'LV4.101 Bus 23')",lv,
71,LV4.101 Switch 58,"(1.0017391304344387, 3.3931249999992312)",switch,"('LV4.101 Bus 15', 'LV4.101 Bus 31')",lv,
72,LV4.101 Switch 59,"(1.0017391304344387, 3.1706249999996707)",switch,"('LV4.101 Bus 31', 'LV4.101 Bus 20')",lv,
73,LV4.101 Switch 60,"(1.196521739130134, 3.754687499999506)",switch,"('LV4.101 Bus 32', 'LV4.101 Bus 15')",lv,
74,LV4.101 Switch 61,"(1.6695652173908961, 3.754687499999506)",switch,"('LV4.101 Bus 5', 'LV4.101 Bus 32')",lv,
75,LV4.101 Switch 62,"(1.683478260869372, 3.1984374999996157)",switch,"('LV4.101 Bus 32', 'MV1.101-LV4.101-Trafo 1')",lv,
76,LV4.101 Switch 72,"(0.8904347826086098, 3.754687499999506)",switch,"('LV4.101 Bus 32', 'LV4.101 Bus 36')",lv,
77,LV4.101 Switch 63,"(2.2817391304344388, 1.6965624999996158)",switch,"('LV4.101 Bus 33', 'LV4.101 Bus 7')",lv,
78,LV4.101 Switch 64,"(2.2817391304344388, 1.501874999999012)",switch,"('LV4.101 Bus 28', 'LV4.101 Bus 33')",lv,
79,LV4.101 Switch 31,"(2.56, 1.0846874999988472)",switch,"('LV4.101 Bus 17', 'LV4.101 Bus 4')",lv,
80,LV4.101 Switch 32,"(2.4208695652172194, 1.279374999999451)",switch,"('LV4.101 Bus 28', 'LV4.101 Bus 17')",lv,
81,LV4.101 Switch 51,"(2.142608695651658, 1.279374999999451)",switch,"('LV4.101 Bus 8', 'LV4.101 Bus 28')",lv,
82,LV4.101 Switch 52,"(2.4208695652172194, 1.279374999999451)",switch,"('LV4.101 Bus 28', 'LV4.101 Bus 17')",lv,
83,LV4.101 Switch 53,"(2.2817391304344388, 1.501874999999012)",switch,"('LV4.101 Bus 28', 'LV4.101 Bus 33')",lv,
84,LV4.101 Switch 3,"(0.9739130434779815, 2.6699999999986823)",switch,"('LV4.101 Bus 2', 'LV4.101 Bus 9')",lv,
85,LV4.101 Switch 4,"(2.0034782608688775, 0.36156250000027446)",switch,"('LV4.101 Bus 3', 'LV4.101 Bus 34')",lv,
86,LV4.101 Switch 5,"(2.0034782608688775, 0.11124999999978041)",switch,"('LV4.101 Bus 10', 'LV4.101 Bus 3')",lv,
87,LV4.101 Switch 8,"(1.6695652173908961, 3.754687499999506)",switch,"('LV4.101 Bus 5', 'LV4.101 Bus 32')",lv,
88,LV4.101 Switch 9,"(1.9478260869559632, 3.3931249999992312)",switch,"('LV4.101 Bus 26', 'LV4.101 Bus 5')",lv,
89,LV4.101 Switch 10,"(2.56, 0.8899999999982433)",switch,"('LV4.101 Bus 4', 'LV4.101 Bus 6')",lv,
90,LV4.101 Switch 11,"(2.56, 0.6674999999986826)",switch,"('LV4.101 Bus 6', 'LV4.101 Bus 13')",lv,
91,LV4.101 Switch 12,"(2.2817391304344388, 1.8912500000002197)",switch,"('LV4.101 Bus 7', 'LV4.101 Bus 29')",lv,
92,LV4.101 Switch 13,"(2.2817391304344388, 1.6965624999996158)",switch,"('LV4.101 Bus 33', 'LV4.101 Bus 7')",lv,
93,LV4.101 Switch 44,"(1.5304347826081153, 2.0581249999998903)",switch,"('LV4.101 Bus 24', 'LV4.101 Bus 30')",lv,
94,LV4.101 Switch 45,"(1.5026086956516582, 2.308437500000384)",switch,"('LV4.101 Bus 16', 'LV4.101 Bus 24')",lv,
95,LV4.101 Switch 65,"(2.0034782608688775, 0.6118750000007684)",switch,"('LV4.101 Bus 34', 'LV4.101 Bus 19')",lv,
96,LV4.101 Switch 66,"(2.0034782608688775, 0.36156250000027446)",switch,"('LV4.101 Bus 3', 'LV4.101 Bus 34')",lv,
97,LV4.101 Switch 18,"(2.0034782608688775, 0.11124999999978041)",switch,"('LV4.101 Bus 10', 'LV4.101 Bus 3')",lv,
98,LV4.101 Switch 19,"(2.0034782608688775, 1.05687499999989)",switch,"('LV4.101 Bus 11', 'LV4.101 Bus 8')",lv,
99,LV4.101 Switch 20,"(2.0034782608688775, 0.8343750000003294)",switch,"('LV4.101 Bus 19', 'LV4.101 Bus 11')",lv,
100,LV4.101 Switch 23,"(2.56, 0.44499999999912165)",switch,"('LV4.101 Bus 13', 'LV4.101 Bus 25')",lv,
101,LV4.101 Switch 24,"(2.56, 0.6674999999986826)",switch,"('LV4.101 Bus 6', 'LV4.101 Bus 13')",lv,
102,LV4.101 Switch 27,"(1.196521739130134, 3.754687499999506)",switch,"('LV4.101 Bus 32', 'LV4.101 Bus 15')",lv,
103,LV4.101 Switch 28,"(1.0017391304344387, 3.3931249999992312)",switch,"('LV4.101 Bus 15', 'LV4.101 Bus 31')",lv,
104,LV4.101 Switch 56,"(1.5304347826081153, 2.0581249999998903)",switch,"('LV4.101 Bus 24', 'LV4.101 Bus 30')",lv,
105,LV4.101 Switch 57,"(1.5304347826081153, 1.8634374999992864)",switch,"('LV4.101 Bus 30', 'LV4.101 Bus 23')",lv,
106,LV4.101 Switch 14,"(2.142608695651658, 1.279374999999451)",switch,"('LV4.101 Bus 8', 'LV4.101 Bus 28')",lv,
107,LV4.101 Switch 15,"(2.0034782608688775, 1.05687499999989)",switch,"('LV4.101 Bus 11', 'LV4.101 Bus 8')",lv,
108,LV4.101 Switch 33,"(1.9199999999995057, 3.1706249999996707)",switch,"('LV4.101 Bus 18', 'LV4.101 Bus 26')",lv,
109,LV4.101 Switch 34,"(1.9199999999995057, 2.94812500000011)",switch,"('LV4.101 Bus 35', 'LV4.101 Bus 18')",lv,
110,LV4.101 Switch 35,"(2.0034782608688775, 0.6118750000007684)",switch,"('LV4.101 Bus 34', 'LV4.101 Bus 19')",lv,
111,LV4.101 Switch 36,"(2.0034782608688775, 0.8343750000003294)",switch,"('LV4.101 Bus 19', 'LV4.101 Bus 11')",lv,
112,LV4.101 Switch 37,"(0.9739130434779815, 2.9203124999991763)",switch,"('LV4.101 Bus 9', 'LV4.101 Bus 20')",lv,
113,LV4.101 Switch 38,"(1.0017391304344387, 3.1706249999996707)",switch,"('LV4.101 Bus 31', 'LV4.101 Bus 20')",lv,
114,LV4.101 Switch 73,"(0.8904347826086098, 3.754687499999506)",switch,"('LV4.101 Bus 32', 'LV4.101 Bus 36')",lv,
115,LV4.101 Switch 74,"(0.3895652173913903, 3.3931249999992312)",switch,"('LV4.101 Bus 36', 'LV4.101 Bus 37')",lv,
116,LV4.101 Switch 75,"(0.3895652173913903, 3.3931249999992312)",switch,"('LV4.101 Bus 36', 'LV4.101 Bus 37')",lv,
117,LV4.101 Switch 76,"(0.3895652173913903, 3.1706249999996707)",switch,"('LV4.101 Bus 37', 'LV4.101 Bus 38')",lv,
118,LV4.101 Switch 77,"(0.3895652173913903, 3.1706249999996707)",switch,"('LV4.101 Bus 37', 'LV4.101 Bus 38')",lv,
119,LV4.101 Switch 78,"(0.3060869565215242, 2.9203124999991763)",switch,"('LV4.101 Bus 38', 'LV4.101 Bus 39')",lv,
120,LV4.101 Switch 79,"(0.3060869565215242, 2.9203124999991763)",switch,"('LV4.101 Bus 38', 'LV4.101 Bus 39')",lv,
121,LV4.101 Switch 80,"(0.11130434782582907, 2.6699999999986823)",switch,"('LV4.101 Bus 39', 'LV4.101 Bus 40')",lv,
122,LV4.101 Switch 81,"(0.33391304347798145, 2.6699999999986823)",switch,"('LV4.101 Bus 39', 'LV4.101 Bus 42')",lv,
123,LV4.101 Switch 82,"(0.11130434782582907, 2.6699999999986823)",switch,"('LV4.101 Bus 39', 'LV4.101 Bus 40')",lv,
124,LV4.101 Switch 83,"(0.0, 2.4196875000001645)",switch,"('LV4.101 Bus 40', 'LV4.101 Bus 41')",lv,
125,LV4.101 Switch 84,"(0.0, 2.4196875000001645)",switch,"('LV4.101 Bus 40', 'LV4.101 Bus 41')",lv,
126,LV4.101 Switch 85,"(0.33391304347798145, 2.6699999999986823)",switch,"('LV4.101 Bus 39', 'LV4.101 Bus 42')",lv,
127,LV4.101 Switch 86,"(0.4452173913043048, 2.4196875000001645)",switch,"('LV4.101 Bus 42', 'LV4.101 Bus 43')",lv,
128,LV4.101 Switch 87,"(0.4452173913043048, 2.4196875000001645)",switch,"('LV4.101 Bus 42', 'LV4.101 Bus 43')",lv,
129,LV4.101 Switch 88,"(0.4452173913043048, 2.1693749999996705)",switch,"('LV4.101 Bus 43', 'LV4.101 Bus 44')",lv,
130,LV4.101 Switch 89,"(0.4452173913043048, 2.1693749999996705)",switch,"('LV4.101 Bus 43', 'LV4.101 Bus 44')",lv,
131,LV4.101 Load 1,"(1.9561739130430484, 3.0593749999998905)",load,LV4.101 Bus 18,lv,
132,LV4.101 Load 30,"(1.5666086956516583, 2.4474999999991214)",load,LV4.101 Bus 16,lv,
133,LV4.101 Load 11,"(1.0657391304344388, 2.558749999998902)",load,LV4.101 Bus 2,lv,
134,LV4.101 Load 17,"(1.0657391304344388, 3.281874999999451)",load,LV4.101 Bus 31,lv,
135,LV4.101 Load 18,"(2.345739130434439, 2.0025)",load,LV4.101 Bus 29,lv,
136,LV4.101 Load 20,"(2.624, 1.1681249999996706)",load,LV4.101 Bus 17,lv,
137,LV4.101 Load 4,"(2.0674782608688775, 1.1681249999996706)",load,LV4.101 Bus 8,lv,
138,LV4.101 Load 16,"(2.0674782608688775, 0.7231250000005489)",load,LV4.101 Bus 19,lv,
139,LV4.101 Load 22,"(2.624, 0.5562499999989021)",load,LV4.101 Bus 13,lv,
140,LV4.101 Load 6,"(1.6222608695645726, 1.5575000000008783)",load,LV4.101 Bus 22,lv,
141,LV4.101 Load 19,"(2.0108265317964436, 3.2706080594252933)",load,LV4.101 Bus 26,lv,
142,LV4.101 Load 24,"(1.0100869565215242, 2.7812499999984626)",load,LV4.101 Bus 9,lv,
143,LV4.101 Load 25,"(1.5666086956516583, 1.7800000000004392)",load,LV4.101 Bus 23,lv,
144,LV4.101 Load 27,"(2.345739130434439, 1.6131249999987924)",load,LV4.101 Bus 33,lv,
145,LV4.101 Load 12,"(1.0657391304344388, 3.0593749999998905)",load,LV4.101 Bus 20,lv,
146,LV4.101 Load 23,"(1.5666086956516583, 2.1693750000016467)",load,LV4.101 Bus 24,lv,
147,LV4.101 Load 29,"(2.624, 0.778749999998463)",load,LV4.101 Bus 6,lv,
148,LV4.101 Load 14,"(1.9095246425362602, 3.4531012313120466)",load,LV4.101 Bus 5,lv,
149,LV4.101 Load 26,"(2.0108265317964436, 3.4931080594248543)",load,LV4.101 Bus 5,lv,
150,LV4.101 Load 31,"(1.5666086956516583, 2.6699999999986823)",load,LV4.101 Bus 21,lv,
151,LV4.101 Load 33,"(2.0674782608688775, 0.22249999999956083)",load,LV4.101 Bus 3,lv,
152,LV4.101 Load 2,"(1.0657391304344388, 3.504374999999012)",load,LV4.101 Bus 15,lv,
153,LV4.101 Load 3,"(0.9634376860147358, 3.4531012313120466)",load,LV4.101 Bus 15,lv,
154,LV4.101 Load 5,"(2.624, 1.0012499999980238)",load,LV4.101 Bus 4,lv,
155,LV4.101 Load 21,"(2.0674782608688775, 0.9456250000001097)",load,LV4.101 Bus 11,lv,
156,LV4.101 Load 32,"(2.345739130434439, 1.7800000000004392)",load,LV4.101 Bus 7,lv,
157,LV4.101 Load 7,"(2.0674782608688775, 0.5006250000009881)",load,LV4.101 Bus 34,lv,
158,LV4.101 Load 9,"(2.624, 0.33374999999934124)",load,LV4.101 Bus 25,lv,
159,LV4.101 Load 10,"(2.345739130434439, 2.224999999999561)",load,LV4.101 Bus 1,lv,
160,LV4.101 Load 13,"(2.345739130434439, 2.6699999999986823)",load,LV4.101 Bus 14,lv,
161,LV4.101 Load 28,"(2.345739130434439, 2.4474999999991214)",load,LV4.101 Bus 12,lv,
162,LV4.101 Load 8,"(2.0674782608688775, 0.0)",load,LV4.101 Bus 10,lv,
163,LV4.101 Load 15,"(1.6222608695645726, 1.9468749999981336)",load,LV4.101 Bus 30,lv,
164,LV4.101 Load 34,"(0.35126377297168737, 3.4531012313120466)",load,LV4.101 Bus 36,lv,
165,LV4.101 Load 35,"(0.35126377297168737, 3.2306012313124857)",load,LV4.101 Bus 37,lv,
166,LV4.101 Load 36,"(0.35126377297168737, 3.008101231312925)",load,LV4.101 Bus 38,lv,
167,LV4.101 Load 37,"(-0.038301444419702915, 2.5074762313119368)",load,LV4.101 Bus 40,lv,
168,LV4.101 Load 38,"(-0.038301444419702915, 2.2293512313144617)",load,LV4.101 Bus 41,lv,
169,LV4.101 Load 39,"(0.4069159468846019, 2.5074762313119368)",load,LV4.101 Bus 42,lv,
170,LV4.101 Load 40,"(0.4069159468846019, 2.2293512313144617)",load,LV4.101 Bus 43,lv,
171,LV4.101 Load 41,"(0.4069159468846019, 2.006851231310949)",load,LV4.101 Bus 44,lv,
172,LV4.101 Load 42,"(0.4215652173913903, 3.0593749999998905)",load,LV4.101 Bus 38,lv,
173,LV4.101 Load 43,"(0.4215652173913903, 3.281874999999451)",load,LV4.101 Bus 37,lv,
174,LV4.101 Load 44,"(1.5902608695645726, 1.5575000000008783)",load,LV4.101 Bus 22,lv,
175,LV4.101 SGen 1,"(2.0354782608688775, 0.7231250000005489)",gen,LV4.101 Bus 19,lv,
176,LV4.101 Storage 1,"(2.243437686014736, 2.618726231311717)",storage,LV4.101 Bus 14,lv,
