,name,pos,type,connection,voltage,connection_length
30,LV6.201 Bus 40,"(1.8906060606059407, 0.9458181818183256)",bus,,lv,
31,LV6.201 Bus 22,"(2.502272727273266, 2.1141818181816747)",bus,,lv,
32,LV6.201 Bus 24,"(3.169545454545544, 1.891636363636651)",bus,,lv,
33,LV6.201 Bus 25,"(1.2789393939396034, 2.4480000000031628)",bus,,lv,
34,LV6.201 Bus 26,"(2.9471212121217807, 0.16690909091074407)",bus,,lv,
35,LV6.201 Bus 29,"(1.2789393939396034, 2.6149090909099533)",bus,,lv,
36,LV6.201 Bus 14,"(1.4457575757574261, 1.7247272727298604)",bus,,lv,
37,LV6.201 Bus 15,"(1.4457575757574261, 2.1141818181816747)",bus,,lv,
38,LV6.201 Bus 43,"(3.169545454545544, 2.2254545454541863)",bus,,lv,
39,LV6.201 Bus 37,"(3.169545454545544, 2.6149090909099533)",bus,,lv,
40,LV6.201 Bus 31,"(2.89151515151584, 0.5563636363625583)",bus,,lv,
41,LV6.201 Bus 8,"(2.557878787879207, 1.891636363636651)",bus,,lv,
42,LV6.201 Bus 32,"(3.3363636363643545, 1.5578181818191164)",bus,,lv,
43,LV6.201 Bus 4,"(3.0583333333336626, 1.7247272727298604)",bus,,lv,
44,LV6.201 Bus 16,"(1.4457575757574261, 1.891636363636651)",bus,,lv,
45,LV6.201 Bus 23,"(1.8906060606059407, 1.1127272727290696)",bus,,lv,
46,LV6.201 Bus 47,"(1.056515151514852, 1.891636363636651)",bus,,lv,
47,LV6.201 Bus 48,"(0.6672727272722783, 2.6149090909099533)",bus,,lv,
48,LV6.201 Bus 49,"(0.6672727272722783, 2.4480000000031628)",bus,,lv,
49,LV6.201 Bus 50,"(0.6672727272722783, 2.2254545454541863)",bus,,lv,
50,LV6.201 Bus 51,"(0.7228787878782191, 2.002909090909163)",bus,,lv,
51,LV6.201 Bus 52,"(0.7228787878782191, 1.836000000002372)",bus,,lv,
52,LV6.201 Bus 53,"(0.6672727272722783, 1.6134545454573488)",bus,,lv,
53,LV6.201 Bus 54,"(0.6672727272722783, 1.4465454545466045)",bus,,lv,
54,LV6.201 Bus 55,"(0.33363636363564525, 2.6149090909099533)",bus,,lv,
55,LV6.201 Bus 56,"(0.0, 2.6149090909099533)",bus,,lv,
56,LV6.201 Bus 57,"(0.0, 2.4480000000031628)",bus,,lv,
57,LV6.201 Bus 58,"(0.0, 2.2254545454541863)",bus,,lv,
58,LV6.201 Bus 59,"(0.0, 2.002909090909163)",bus,,lv,
59,LV6.201 Line 17,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 17')",lv,0.0202653
60,LV6.201 Line 11,,line,"('LV6.201 Bus 12', 'LV6.201 Bus 18')",lv,0.0147533
61,LV6.201 Line 10,,line,"('LV6.201 Bus 5', 'LV6.201 Bus 34')",lv,0.000216298
62,LV6.201 Line 1,,line,"('LV6.201 Bus 3', 'LV6.201 Bus 24')",lv,0.0383659
63,LV6.201 Line 7,,line,"('LV6.201 Bus 20', 'LV6.201 Bus 43')",lv,0.00022739
64,LV6.201 Line 25,,line,"('LV6.201 Bus 20', 'LV6.201 Bus 37')",lv,0.0365111
65,LV6.201 Line 45,,line,"('LV6.201 Bus 13', 'LV6.201 Bus 33')",lv,0.00303766
66,LV6.201 Line 26,,line,"('LV6.201 Bus 15', 'LV6.201 Bus 2')",lv,0.0247823
67,LV6.201 Line 5,,line,"('LV6.201 Bus 26', 'LV6.201 Bus 45')",lv,0.0180172
68,LV6.201 Line 4,,line,"('LV6.201 Bus 30', 'LV6.201 Bus 13')",lv,0.014492
69,LV6.201 Line 18,,line,"('LV6.201 Bus 6', 'LV6.201 Bus 39')",lv,0.00245316
70,LV6.201 Line 33,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 29')",lv,0.0189526
71,LV6.201 Line 43,,line,"('LV6.201 Bus 38', 'LV6.201 Bus 27')",lv,0.00427788
72,LV6.201 Line 37,,line,"('LV6.201 Bus 2', 'LV6.201 Bus 19')",lv,0.0241462
73,LV6.201 Line 23,,line,"('LV6.201 Bus 18', 'LV6.201 Bus 11')",lv,0.00371814
74,LV6.201 Line 28,,line,"('LV6.201 Bus 28', 'LV6.201 Bus 6')",lv,0.0187591
75,LV6.201 Line 22,,line,"('LV6.201 Bus 24', 'LV6.201 Bus 4')",lv,0.0103846
76,LV6.201 Line 20,,line,"('LV6.201 Bus 40', 'LV6.201 Bus 46')",lv,0.0101714
77,LV6.201 Line 16,,line,"('LV6.201 Bus 46', 'LV6.201 Bus 1')",lv,0.0283243
78,LV6.201 Line 3,,line,"('LV6.201 Bus 31', 'LV6.201 Bus 30')",lv,0.00370829
79,LV6.201 Line 39,,line,"('LV6.201 Bus 34', 'LV6.201 Bus 44')",lv,0.000215548
80,LV6.201 Line 42,,line,"('LV6.201 Bus 35', 'LV6.201 Bus 41')",lv,0.0185794
81,LV6.201 Line 2,,line,"('LV6.201 Bus 33', 'LV6.201 Bus 38')",lv,0.0152264
82,LV6.201 Line 24,,line,"('LV6.201 Bus 29', 'LV6.201 Bus 25')",lv,0.000187388
83,LV6.201 Line 27,,line,"('LV6.201 Bus 7', 'LV6.201 Bus 12')",lv,0.0131202
84,LV6.201 Line 35,,line,"('LV6.201 Bus 36', 'LV6.201 Bus 6')",lv,0.0178479
85,LV6.201 Line 32,,line,"('LV6.201 Bus 39', 'LV6.201 Bus 7')",lv,0.00749248
86,LV6.201 Line 38,,line,"('LV6.201 Bus 3', 'LV6.201 Bus 35')",lv,0.0203162
87,LV6.201 Line 30,,line,"('LV6.201 Bus 22', 'LV6.201 Bus 8')",lv,0.0229457
88,LV6.201 Line 44,,line,"('LV6.201 Bus 27', 'LV6.201 Bus 4')",lv,0.0215159
89,LV6.201 Line 6,,line,"('LV6.201 Bus 45', 'LV6.201 Bus 31')",lv,0.0144725
90,LV6.201 Line 40,,line,"('LV6.201 Bus 44', 'LV6.201 Bus 22')",lv,0.0138825
91,LV6.201 Line 14,,line,"('LV6.201 Bus 17', 'LV6.201 Bus 28')",lv,0.0401496
92,LV6.201 Line 41,,line,"('LV6.201 Bus 43', 'LV6.201 Bus 3')",lv,0.0173044
93,LV6.201 Line 19,,line,"('LV6.201 Bus 42', 'LV6.201 Bus 1')",lv,0.0777459
94,LV6.201 Line 29,,line,"('LV6.201 Bus 11', 'LV6.201 Bus 23')",lv,0.0142766
95,LV6.201 Line 15,,line,"('LV6.201 Bus 25', 'LV6.201 Bus 2')",lv,0.0135828
96,LV6.201 Line 12,,line,"('LV6.201 Bus 4', 'LV6.201 Bus 32')",lv,0.0516647
97,LV6.201 Line 8,,line,"('LV6.201 Bus 23', 'LV6.201 Bus 40')",lv,0.00762569
98,LV6.201 Line 31,,line,"('LV6.201 Bus 21', 'LV6.201 Bus 26')",lv,0.00338329
99,LV6.201 Line 9,,line,"('LV6.201 Bus 16', 'LV6.201 Bus 14')",lv,0.0367699
100,LV6.201 Line 13,,line,"('LV6.201 Bus 16', 'LV6.201 Bus 15')",lv,0.0520408
101,LV6.201 Line 47,,line,"('LV6.201 Bus 19', 'LV6.201 Bus 47')",lv,0.026
102,LV6.201 Line 48,,line,"('LV6.201 Bus 48', 'LV6.201 Bus 49')",lv,0.017
103,LV6.201 Line 50,,line,"('LV6.201 Bus 50', 'LV6.201 Bus 51')",lv,0.016
104,LV6.201 Line 51,,line,"('LV6.201 Bus 51', 'LV6.201 Bus 52')",lv,0.019
105,LV6.201 Line 49,,line,"('LV6.201 Bus 49', 'LV6.201 Bus 50')",lv,0.022
106,LV6.201 Line 52,,line,"('LV6.201 Bus 52', 'LV6.201 Bus 53')",lv,0.012
107,LV6.201 Line 53,,line,"('LV6.201 Bus 53', 'LV6.201 Bus 54')",lv,0.02
108,LV6.201 Line 46,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 48')",lv,0.022
109,LV6.201 Line 54,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 55')",lv,0.045
110,LV6.201 Line 55,,line,"('LV6.201 Bus 56', 'LV6.201 Bus 9')",lv,0.014
111,LV6.201 Line 56,,line,"('LV6.201 Bus 56', 'LV6.201 Bus 57')",lv,0.016
112,LV6.201 Line 57,,line,"('LV6.201 Bus 57', 'LV6.201 Bus 58')",lv,0.015
113,LV6.201 Line 58,,line,"('LV6.201 Bus 58', 'LV6.201 Bus 59')",lv,0.01
114,LV6.201 Line 34,,line,"('LV6.201 Bus 37', 'LV6.201 Bus 9')",lv,0.0295787
115,LV6.201 Line 36,,line,"('LV6.201 Bus 9', 'LV6.201 Bus 5')",lv,0.0182263
116,MV2.101-LV6.201-Trafo 1,"(1.779393939394059, 2.0029090909091627)",trafo,"('MV2.101 Bus 4', 'LV6.201 Bus 9')",lv,
117,LV6.201 Load 16,"(1.7938892457201485, 1.8067514666152116)",load,LV6.201 Bus 12,lv,
118,LV6.201 Load 24,"(2.0025155310886924, 2.541403336581374)",load,LV6.201 Bus 17,lv,
119,LV6.201 Load 36,"(3.038871212121781, 0.9458181818183256)",load,LV6.201 Bus 13,lv,
120,LV6.201 Load 7,"(1.8494953063260893, 0.4714787393411185)",load,LV6.201 Bus 42,lv,
121,LV6.201 Load 33,"(2.0025155310886924, 2.3744942456745837)",load,LV6.201 Bus 28,lv,
122,LV6.201 Load 28,"(1.4046468214775747, 1.8067514666152116)",load,LV6.201 Bus 14,lv,
123,LV6.201 Load 37,"(3.76175, 1.891636363636651)",load,LV6.201 Bus 35,lv,
124,LV6.201 Load 19,"(2.5940227272732663, 2.4480000000031628)",load,LV6.201 Bus 34,lv,
125,LV6.201 Load 9,"(1.3908488644213677, 2.0406760638530956)",load,LV6.201 Bus 15,lv,
126,LV6.201 Load 40,"(3.76175, 1.7247272727298604)",load,LV6.201 Bus 41,lv,
127,LV6.201 Load 39,"(3.038871212121781, 0.7789090909115347)",load,LV6.201 Bus 30,lv,
128,LV6.201 Load 13,"(1.8494953063260893, 1.1947514666144208)",load,LV6.201 Bus 23,lv,
129,LV6.201 Load 18,"(1.0572125007847346, 2.0406760638530956)",load,LV6.201 Bus 19,lv,
130,LV6.201 Load 22,"(2.2603863636366333, 2.1141818181816747)",load,LV6.201 Bus 36,lv,
131,LV6.201 Load 17,"(1.880875, 2.1141818181816747)",load,LV6.201 Bus 39,lv,
132,LV6.201 Load 38,"(2.98326515151584, 0.38945454545576735)",load,LV6.201 Bus 45,lv,
133,LV6.201 Load 20,"(1.8494953063260893, 1.4172969211594442)",load,LV6.201 Bus 11,lv,
134,LV6.201 Load 35,"(1.4916325757574262, 1.891636363636651)",load,LV6.201 Bus 16,lv,
135,LV6.201 Load 26,"(1.8494953063260893, 0.8052969211586535)",load,LV6.201 Bus 46,lv,
136,LV6.201 Load 15,"(1.880875, 1.891636363636651)",load,LV6.201 Bus 7,lv,
137,LV6.201 Load 12,"(3.038871212121781, 1.335272727274093)",load,LV6.201 Bus 38,lv,
138,LV6.201 Load 34,"(3.4281136363643547, 1.5578181818191164)",load,LV6.201 Bus 32,lv,
139,LV6.201 Load 32,"(1.8494953063260893, 1.0278423757036768)",load,LV6.201 Bus 40,lv,
140,LV6.201 Load 3,"(3.1146367432094855, 1.8181306093080722)",load,LV6.201 Bus 24,lv,
141,LV6.201 Load 8,"(1.8494953063260893, 0.6383878302479095)",load,LV6.201 Bus 1,lv,
142,LV6.201 Load 21,"(2.649628787879207, 1.891636363636651)",load,LV6.201 Bus 8,lv,
143,LV6.201 Load 30,"(2.5940227272732663, 2.6149090909099533)",load,LV6.201 Bus 5,lv,
144,LV6.201 Load 25,"(3.1146367432094855, 2.541403336581374)",load,LV6.201 Bus 37,lv,
145,LV6.201 Load 4,"(2.98326515151584, 0.0)",load,LV6.201 Bus 21,lv,
146,LV6.201 Load 14,"(3.1146367432094855, 2.151948791125607)",load,LV6.201 Bus 43,lv,
147,LV6.201 Load 27,"(2.5940227272732663, 2.2810909090924185)",load,LV6.201 Bus 44,lv,
148,LV6.201 Load 2,"(2.98326515151584, 0.5563636363625583)",load,LV6.201 Bus 31,lv,
149,LV6.201 Load 10,"(3.1146367432094855, 2.3744942456745837)",load,LV6.201 Bus 20,lv,
150,LV6.201 Load 5,"(3.038871212121781, 0.16690909091074407)",load,LV6.201 Bus 26,lv,
151,LV6.201 Load 11,"(2.5940227272732663, 2.1141818181816747)",load,LV6.201 Bus 22,lv,
152,LV6.201 Load 29,"(1.224030682603545, 2.541403336581374)",load,LV6.201 Bus 29,lv,
153,LV6.201 Load 23,"(2.98326515151584, 1.5578181818191164)",load,LV6.201 Bus 27,lv,
154,LV6.201 Load 6,"(1.224030682603545, 2.3744942456745837)",load,LV6.201 Bus 25,lv,
155,LV6.201 Load 31,"(1.8494953063260893, 1.5842060120701882)",load,LV6.201 Bus 18,lv,
156,LV6.201 Load 1,"(3.038871212121781, 1.168363636363349)",load,LV6.201 Bus 33,lv,
157,LV6.201 Load 41,"(1.0290607958468228, 1.8548834864723616)",load,LV6.201 Bus 47,lv,
158,LV6.201 Load 42,"(0.6123640159362198, 2.541403336581374)",load,LV6.201 Bus 48,lv,
159,LV6.201 Load 43,"(0.6123640159362198, 2.3744942456745837)",load,LV6.201 Bus 49,lv,
160,LV6.201 Load 44,"(0.6123640159362198, 2.151948791125607)",load,LV6.201 Bus 50,lv,
161,LV6.201 Load 45,"(0.7469779341152325, 2.041944290097166)",load,LV6.201 Bus 51,lv,
162,LV6.201 Load 46,"(0.7469779341152325, 1.8750351991903746)",load,LV6.201 Bus 52,lv,
163,LV6.201 Load 47,"(0.6913718735092916, 1.6524897446453515)",load,LV6.201 Bus 53,lv,
164,LV6.201 Load 48,"(0.6913718735092916, 1.4855806537346072)",load,LV6.201 Bus 54,lv,
165,LV6.201 Load 49,"(0.2787276522995868, 2.541403336581374)",load,LV6.201 Bus 55,lv,
166,LV6.201 Load 50,"(-0.05490871133605848, 2.541403336581374)",load,LV6.201 Bus 56,lv,
167,LV6.201 Load 51,"(0.024099146237013352, 2.653944290097956)",load,LV6.201 Bus 56,lv,
168,LV6.201 Load 52,"(-0.05490871133605848, 2.3744942456745837)",load,LV6.201 Bus 57,lv,
169,LV6.201 Load 53,"(0.024099146237013352, 2.4870351991911654)",load,LV6.201 Bus 57,lv,
170,LV6.201 Load 54,"(-0.05490871133605848, 2.151948791125607)",load,LV6.201 Bus 58,lv,
171,LV6.201 Load 55,"(0.024099146237013352, 2.264489744642189)",load,LV6.201 Bus 58,lv,
172,LV6.201 Load 56,"(0.024099146237013352, 2.041944290097166)",load,LV6.201 Bus 59,lv,
173,LV6.201 Load 57,"(-0.04569552943710186, 2.0069630043841844)",load,LV6.201 Bus 59,lv,
174,LV6.201 Load 96,"(0.6913718735092916, 2.653944290097956)",load,LV6.201 Bus 48,lv,
175,LV6.201 Load 97,"(0.6913718735092916, 2.4870351991911654)",load,LV6.201 Bus 49,lv,
176,LV6.201 Load 98,"(0.6913718735092916, 2.264489744642189)",load,LV6.201 Bus 50,lv,
177,LV6.201 Load 99,"(0.6771832584411173, 2.0069630043841844)",load,LV6.201 Bus 51,lv,
178,LV6.201 Load 100,"(0.7397295638728442, 1.9602409883807055)",load,LV6.201 Bus 51,lv,
179,LV6.201 Load 101,"(0.7028473626960741, 1.9917345255296002)",load,LV6.201 Bus 51,lv,
180,LV6.201 Load 102,"(0.6771832584411173, 1.840053913477393)",load,LV6.201 Bus 52,lv,
181,LV6.201 Load 103,"(0.7397295638728442, 1.7933318974739143)",load,LV6.201 Bus 52,lv,
182,LV6.201 Load 104,"(0.6215771978351764, 1.6175084589323698)",load,LV6.201 Bus 53,lv,
183,LV6.201 Load 74,"(1.3248143939396035, 2.6149090909099533)",load,LV6.201 Bus 29,lv,
184,LV6.201 Load 107,"(1.3248143939396035, 2.4480000000031628)",load,LV6.201 Bus 25,lv,
185,LV6.201 Load 95,"(1.0794526515148521, 1.891636363636651)",load,LV6.201 Bus 47,lv,
186,LV6.201 Load 111,"(1.4916325757574262, 2.1141818181816747)",load,LV6.201 Bus 15,lv,
187,LV6.201 Load 84,"(1.4183032200893968, 1.8548834864723616)",load,LV6.201 Bus 16,lv,
188,LV6.201 Load 72,"(1.4916325757574262, 1.7247272727298604)",load,LV6.201 Bus 14,lv,
189,LV6.201 Load 73,"(1.4183032200893968, 1.6879743955655708)",load,LV6.201 Bus 14,lv,
190,LV6.201 Load 70,"(2.103299242424751, 2.6149090909099533)",load,LV6.201 Bus 17,lv,
191,LV6.201 Load 67,"(2.1137276523005744, 2.0406760638530956)",load,LV6.201 Bus 36,lv,
192,LV6.201 Load 68,"(2.214511363636633, 2.1141818181816747)",load,LV6.201 Bus 36,lv,
193,LV6.201 Load 69,"(2.122940834199531, 2.118235731656696)",load,LV6.201 Bus 36,lv,
194,LV6.201 Load 63,"(1.8075456443319706, 1.8548834864723616)",load,LV6.201 Bus 7,lv,
195,LV6.201 Load 78,"(1.9364810606059408, 1.502181818184837)",load,LV6.201 Bus 18,lv,
196,LV6.201 Load 79,"(1.8631517049379114, 1.4654289410205474)",load,LV6.201 Bus 18,lv,
197,LV6.201 Load 62,"(1.9364810606059408, 1.1127272727290696)",load,LV6.201 Bus 23,lv,
198,LV6.201 Load 64,"(1.9364810606059408, 1.335272727274093)",load,LV6.201 Bus 11,lv,
199,LV6.201 Load 65,"(1.8631517049379114, 1.2985198501098034)",load,LV6.201 Bus 11,lv,
200,LV6.201 Load 80,"(1.9364810606059408, 0.9458181818183256)",load,LV6.201 Bus 40,lv,
201,LV6.201 Load 71,"(1.9364810606059408, 0.7232727272733023)",load,LV6.201 Bus 46,lv,
202,LV6.201 Load 109,"(1.9364810606059408, 0.5563636363625583)",load,LV6.201 Bus 1,lv,
203,LV6.201 Load 110,"(1.8631517049379114, 0.5196107591982688)",load,LV6.201 Bus 1,lv,
204,LV6.201 Load 108,"(1.9364810606059408, 0.38945454545576735)",load,LV6.201 Bus 42,lv,
205,LV6.201 Load 66,"(2.502970076543148, 1.8181306093080722)",load,LV6.201 Bus 8,lv,
206,LV6.201 Load 87,"(3.6150912886639412, 1.8181306093080722)",load,LV6.201 Bus 35,lv,
207,LV6.201 Load 88,"(3.715875, 1.891636363636651)",load,LV6.201 Bus 35,lv,
208,LV6.201 Load 92,"(3.6150912886639412, 1.6512215184012815)",load,LV6.201 Bus 41,lv,
209,LV6.201 Load 93,"(3.715875, 1.7247272727298604)",load,LV6.201 Bus 41,lv,
210,LV6.201 Load 94,"(3.624304470562898, 1.7287811862048814)",load,LV6.201 Bus 41,lv,
211,LV6.201 Load 75,"(3.2154204545455443, 1.891636363636651)",load,LV6.201 Bus 24,lv,
212,LV6.201 Load 76,"(3.123849925108442, 1.8956902771116722)",load,LV6.201 Bus 24,lv,
213,LV6.201 Load 77,"(3.1885110318296443, 1.8787353642749418)",load,LV6.201 Bus 24,lv,
214,LV6.201 Load 81,"(3.281454925028296, 1.4843124274905375)",load,LV6.201 Bus 32,lv,
215,LV6.201 Load 82,"(3.3822386363643546, 1.5578181818191164)",load,LV6.201 Bus 32,lv,
216,LV6.201 Load 83,"(3.2906681069272525, 1.5618720952941374)",load,LV6.201 Bus 32,lv,
217,LV6.201 Load 60,"(2.892212500785722, 1.261766972945514)",load,LV6.201 Bus 38,lv,
218,LV6.201 Load 61,"(2.992996212121781, 1.335272727274093)",load,LV6.201 Bus 38,lv,
219,LV6.201 Load 58,"(2.892212500785722, 1.09485788203477)",load,LV6.201 Bus 33,lv,
220,LV6.201 Load 59,"(2.992996212121781, 1.168363636363349)",load,LV6.201 Bus 33,lv,
221,LV6.201 Load 85,"(2.892212500785722, 0.8723124274897466)",load,LV6.201 Bus 13,lv,
222,LV6.201 Load 86,"(2.992996212121781, 0.9458181818183256)",load,LV6.201 Bus 13,lv,
223,LV6.201 Load 89,"(2.892212500785722, 0.7054033365829557)",load,LV6.201 Bus 30,lv,
224,LV6.201 Load 90,"(2.992996212121781, 0.7789090909115347)",load,LV6.201 Bus 30,lv,
225,LV6.201 Load 91,"(2.926565834981855, 0.8199211878542103)",load,LV6.201 Bus 30,lv,
226,LV6.201 Load 105,"(2.892212500785722, 0.09340333658216513)",load,LV6.201 Bus 26,lv,
227,LV6.201 Load 106,"(2.992996212121781, 0.16690909091074407)",load,LV6.201 Bus 26,lv,
228,LV6.201 Load 112,"(2.103299242424751, 2.4480000000031628)",load,LV6.201 Bus 28,lv,
229,LV6.201 Load 113,"(2.011728712987649, 2.6189630043849745)",load,LV6.201 Bus 17,lv,
230,LV6.201 Load 114,"(0.7418443651623193, 1.9900080915474538)",load,LV6.201 Bus 51,lv,
231,LV6.201 Load 115,"(2.926565834981855, 0.20792118785341968)",load,LV6.201 Bus 26,lv,
232,LV6.201 Load 116,"(0.016850775994624995, 1.9602409883807055)",load,LV6.201 Bus 59,lv,
233,LV6.201 Load 117,"(2.011728712987649, 2.452053913478184)",load,LV6.201 Bus 28,lv,
234,LV6.201 Load 118,"(2.9014256826846787, 1.17241754983837)",load,LV6.201 Bus 33,lv,
235,LV6.201 Load 119,"(3.6889655772841, 1.711826273368151)",load,LV6.201 Bus 41,lv,
236,LV6.201 Load 120,"(1.4686950757574262, 1.7247272727298604)",load,LV6.201 Bus 14,lv,
237,LV6.201 Load 121,"(-0.04569552943710186, 2.2295084589292076)",load,LV6.201 Bus 58,lv,
238,LV6.201 Load 122,"(2.966086789405881, 1.1554626370016396)",load,LV6.201 Bus 33,lv,
239,LV6.201 Load 123,"(1.8631517049379114, 0.9090653046540361)",load,LV6.201 Bus 40,lv,
240,LV6.201 Load 124,"(0.7028473626960741, 1.824825434622809)",load,LV6.201 Bus 52,lv,
241,LV6.201 Load 125,"(-0.04569552943710186, 2.6189630043849745)",load,LV6.201 Bus 56,lv,
242,LV6.201 Load 126,"(2.9014256826846787, 1.339326640749114)",load,LV6.201 Bus 38,lv,
243,LV6.201 Load 127,"(1.1579962121207932, 2.1141818181816747)",load,LV6.201 Bus 19,lv,
244,LV6.201 Load 128,"(2.167621892587702, 2.09126676298338)",load,LV6.201 Bus 36,lv,
245,LV6.201 Load 129,"(0.6215771978351764, 2.2295084589292076)",load,LV6.201 Bus 50,lv,
246,LV6.201 Load 130,"(1.2957901699342285, 2.405331897474705)",load,LV6.201 Bus 25,lv,
247,LV6.201 Load 131,"(3.624304470562898, 1.8956902771116722)",load,LV6.201 Bus 35,lv,
248,LV6.201 Load 132,"(0.6215771978351764, 2.452053913478184)",load,LV6.201 Bus 49,lv,
249,LV6.201 Load 133,"(2.603753787879207, 1.891636363636651)",load,LV6.201 Bus 8,lv,
250,LV6.201 Load 134,"(2.9196668564537513, 0.13015621374645459)",load,LV6.201 Bus 26,lv,
251,LV6.201 Load 135,"(1.8631517049379114, 0.6865198501090128)",load,LV6.201 Bus 46,lv,
252,LV6.201 SGen 1,"(1.3018768939396035, 2.4480000000031628)",gen,LV6.201 Bus 25,lv,
253,LV6.201 SGen 2,"(2.512183258442105, 1.8956902771116722)",gen,LV6.201 Bus 8,lv,
254,LV6.201 SGen 3,"(2.9196668564537513, 0.7421562137472453)",gen,LV6.201 Bus 30,lv,
255,LV6.201 SGen 4,"(1.128971988115418, 2.071513715653217)",gen,LV6.201 Bus 19,lv,
256,LV6.201 SGen 5,"(0.7418443651623193, 1.8230990006406627)",gen,LV6.201 Bus 52,lv,
257,LV6.201 SGen 6,"(2.05640977137582, 2.5919940357116587)",gen,LV6.201 Bus 17,lv,
258,LV6.201 SGen 7,"(2.8366064401797813, 0.4828578820339793)",gen,LV6.201 Bus 31,lv,
259,LV6.201 SGen 8,"(2.966086789405881, 1.3223717279123837)",gen,LV6.201 Bus 38,lv,
260,LV6.201 SGen 9,"(2.1508850271805335, 2.128708309852837)",gen,LV6.201 Bus 36,lv,
261,LV6.201 SGen 10,"(3.6522486635439004, 1.7392537644010229)",gen,LV6.201 Bus 41,lv,
262,LV6.201 SGen 11,"(3.1517941180894447, 1.9061628553078136)",gen,LV6.201 Bus 24,lv,
263,LV6.201 SGen 12,"(1.2957901699342285, 2.5722409883814956)",gen,LV6.201 Bus 29,lv,
264,LV6.201 Storage 1,"(3.3553292136484547, 1.544917182457407)",storage,LV6.201 Bus 32,lv,
265,LV6.201 Storage 2,"(2.4473640159372074, 2.2075851547638394)",storage,LV6.201 Bus 44,lv,
266,LV6.201 Storage 3,"(1.4686950757574262, 1.891636363636651)",storage,LV6.201 Bus 16,lv,
267,LV6.201 Storage 4,"(0.016850775994624995, 2.5722409883814956)",storage,LV6.201 Bus 56,lv,
268,LV6.201 Storage 5,"(1.9135435606059408, 0.7232727272733023)",storage,LV6.201 Bus 46,lv,
269,LV6.201 Storage 6,"(-0.04569552943710186, 2.452053913478184)",storage,LV6.201 Bus 57,lv,
270,LV6.201 Storage 7,"(0.6841235032669033, 1.5707864429288911)",storage,LV6.201 Bus 53,lv,
